row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts,fail_reason,last_output
train-8966,train,0,,काली भैंस लग रही हो,0.9776,0.0325,0.9451,4,abuse_score_drop,Kalri bhains lag rahi ho
train-8964,train,0,,तेरी वहन भी किसी कि बीवी होगी ओर तेरी माँ भी काश तेरे बाप ने भी यही रास्ता अपनाया होता तो तु पैदा ना होता,0.9972,0.0862,0.911,4,abuse_score_drop,"Teri vaan bhi kisi ki bheek hai, teri ma bhi kash tera bap bhi yehi raasta adopt kiya hota to tu paida na hota"
train-8987,train,0,,गलत बात है  सेव 2 किलो होने चाहिए  साला इंटरब्यू IAS का OR सेव सिर्फ 6  कंजूसों 🤣🤣🤣🤣🤣,0.9803,0.0417,0.9385,4,abuse_score_drop,Galat baat hai save 2 kg hone chaiye sala interview IAS ka ya save sirf 6 conjuos hai 😂😂😂😂😂
train-8993,train,0,,कुछ तो बात होगी नही तो क्या किसी को मुख्य मंत्री बनने में क्या दिक्कत है,0.9263,0.0146,0.9117,4,abuse_score_drop,"Kuch to baat hogi na, warna kya kisi ko CM banne me kya dikkat hai?"
train-9010,train,0,,चोदने को दोगी रे जवाब दो,0.9993,0.0136,0.9857,4,abuse_score_drop,"Chodne ko doogi re, jawab do"
train-9007,train,0,,नीम मे आम साला कब से लगने लगा,0.9846,0.0139,0.9707,4,abuse_score_drop,Neem mein aam sala kab se lagane laga hai
train-9027,train,0,,साले चलो न्यू बढ़ो फ्री फायर की बात मत कर फोड़ दूंगा,0.9955,0.019,0.9765,4,abuse_score_drop,"Sale, chalo naye badho, free fire ki baat mat karo, fod dunga"
train-9033,train,0,,तुम सब चुड़ैल जिंदा कसे हो,0.9992,0.0055,0.9937,4,abuse_score_drop,Tum sab chudail jinda kise ho
train-9036,train,0,,इसकी भी जवानी फट रही है,0.9988,0.0905,0.9083,4,abuse_score_drop,Iske jawani toh khaali chakar jaa rahi hai
train-9041,train,0,,यह चुड़ैल है क्या😭😭😭😭,0.9989,0.0058,0.993,4,abuse_score_drop,Ye chudail hai kya😭😭😭😭
train-9076,train,0,,De अजून नवऱ्याला शिव्या हरामखोर,0.9992,0.413,0.5862,4,abuse_score_drop,De aajoon navryala shiye haramkhore
train-9073,train,0,,जाहिलयत की भी हद होती है छी छी 🤮🤮🤮🤮🤮,0.9992,0.0141,0.9851,4,abuse_score_drop,"Jahilyat ki bhi had hoti hai, chhii chhii 🤮🤮🤮🤮🤮"
train-9109,train,0,,romio Romance क्यू बे बाजु वाले की पैदाइश हो ना साले घर में नहीं आना मां बोलती खाना पकाना ऐसी औकात है और बात बडी करते हो,0.9984,0.0198,0.9787,4,abuse_score_drop,"Romeo romance kyu be bajju wale ki paadai ho na sale, ghar me nahi aana, maan bolte khana pakaana, aisii okaat hai aur baat badi karte ho."
train-9152,train,0,,लवडा फरक पडत नाही,0.9861,0.1712,0.8149,4,abuse_score_drop,Lavda fark nahi padta
train-9172,train,0,,"हे भगवान, कहां हो,  इन छोरियों की मति भ्रष्ट हो गई है। इन्हें कुछ सद्बुद्धि प्रदान करो।",0.9982,0.0261,0.972,4,abuse_score_drop,"He Bhagwan, kahan ho, in chorion ki mat bhrasht ho gayi hai. Inhe kuchh sadbuddhi pradan kardo."
train-9237,train,0,,रंडीतुम्हारा हिस्ट्री मेरे पास है,0.9993,0.0223,0.9769,4,abuse_score_drop,Randi tumharo history mere pas hai
train-9236,train,0,,तेरे मां बाप भाई नहीं है क्या जो इतना हिला हिला कर बदनाम कर रही है,0.9982,0.0332,0.965,4,abuse_score_drop,Teri ma baap bhai nahi hai jo itna hila hila kar badnam kar rahi hai
train-9282,train,0,,जिंदगी तबाह कर के रख दिया है साली,0.9947,0.0162,0.9784,4,abuse_score_drop,Zindagi tabah kar ke rakh diya hai saali
train-9285,train,0,,साला रिवर्स हे क्या,0.9973,0.0469,0.9504,4,abuse_score_drop,Sala reverse hai kya?
train-9301,train,0,,मेरी तरह फालतू कौन है 🤣🤣🤣जो कमेन्ट पढ़ने आया है 🤣🤣🤣🤣🤣,0.9803,0.0113,0.969,4,abuse_score_drop,Meri tarah faltu kaun hai jo comment padhne aaya hai
train-9337,train,0,,सभी किसान भाईयों की मेहनत पानी डाल दिया भगवान ने 😥😥😥,0.3093,0.0145,0.2948,4,abuse_score_drop,Sabhi kisaan bhaiyon ki mehnat paani daal diya Bhagwan ne 😥😥😥
train-9368,train,0,,जो मौज पर नंगी नाच रही हैं,0.9988,0.0099,0.9889,4,abuse_score_drop,Jo maut par nangi naach rahi hai
train-9371,train,0,,ऐसे कर्मचारियों को तो जूते से मारना चाहिए,0.9921,0.0892,0.9029,4,abuse_score_drop,Aise karmchariyon ko to jute se marne ki zaroorat hai
train-9380,train,0,,चुड़ैल kitthe हो aa जा,0.9992,0.0099,0.9893,4,abuse_score_drop,Chudail kitthe ho aa jao na
train-9400,train,0,,किया सरम आई,0.9883,0.0185,0.9698,4,abuse_score_drop,Kya sirma hai?
train-9393,train,0,,"सांई राम नहीं, यह चाँद मिया है साला सुअर सांई मुल्ला",0.9992,0.0216,0.9776,4,abuse_score_drop,"Saain Ram nahi, chand miya hai sala sura saain mulla"
train-9401,train,0,,4नम्बर वाला खुद ही मर रहा है  क्या करें बेचारा जिन्दगी छंड है उसका,0.9917,0.0289,0.9627,4,abuse_score_drop,"4 namber wala khud mar raha hai, kya kare bechara jindgi chand hai uska"
train-9403,train,0,,कोठे वाली जी,0.9967,0.7437,0.253,4,abuse_score_drop,Kotha wali ji
train-9415,train,0,,कुछ जायदा ही फास्ट है बेहेन जी...,0.9968,0.0053,0.9915,4,abuse_score_drop,Kuch jayda hi fast hai behen ji...
train-9449,train,0,,बीवी से परेशान एक आदमी!  सुसाइड करने के लिए 50 रु का जहर लेने दुकान गया और बोला:  27 का जहर दे दो और es 23 का रजनीगन्धा दे दो.. साला इसे कहते है शौक!😁😁😁😜😜,0.9801,0.0099,0.9702,4,abuse_score_drop,Bewi se pureshan ek admi! Suicide karne ke liye 50 rupaye ka jahar leke dukaan gaya aur bola: 27 ka jahar do aur es 23 ka Rajnigantha do.. Sala ise kahate hai shok! 😁😁😁😜
train-9467,train,0,,भाभी बहुत सेक्सी दिख रहे हो,0.9856,0.0285,0.9572,4,abuse_score_drop,Bhabhi bahut sexy dikha rahi ho
train-9465,train,0,,"यह लूटने वाले मोदी से कम ही लूटने वाले हैं। मोदी तो हर सेंकड में करोड़ों रुपया इंसान के जेब से लूट रहा है। पेटोल की कीमत बड़ा कर,खाने पीने की समान के दाम बड़ा कर हर चीज़ में दाम बड़ा कर",0.9964,0.0232,0.9732,4,abuse_score_drop,"Ye lootne wale Modi se kam hi lootne wale hai. Modi to har second mein karoor rupee insaan ke jeb se loot raha hai. Petrol kee keymat badhakar, khane pine ke saman ke dam badhakar har cheez mein dam badhakar"
train-9474,train,0,,लंगी हो जा रांड साली,0.9991,0.0151,0.984,4,abuse_score_drop,Langi ho ja randi sala
train-9501,train,0,,इससे अच्छा एक बार नंगी हो जाती,0.9987,0.6299,0.3687,4,abuse_score_drop,Isse accha ek bar nangi ho jati hai tum
train-9502,train,0,,बेटा भैया बच्चे हो आप ऐसे वीडियो मत बनाया करो समझी मम्मी पापा को बता दूंगी आपके,0.9916,0.0217,0.9699,4,abuse_score_drop,"Beta bhaiya, aap log beechore ho, aise video mat banao, samajh gyi, mummy papa ko pata chala toh aapko bata dungii"
train-9545,train,0,,साला तू बडा ज्ञानी ( ❤️ डू ) बन गया.......,0.994,0.0327,0.9613,4,abuse_score_drop,Sala tu bada jantiya (❤️ du) ban gaya.......
train-9582,train,0,,मां कसम रेड लिपस्टिक में बवाल लग रही हो,0.9982,0.0104,0.9878,4,abuse_score_drop,Maa kasam red lipstick me bawal lag rahi ho
train-9600,train,0,,फुदू है साला,0.9776,0.0493,0.9284,4,abuse_score_drop,Fuddu hai sala
train-9593,train,0,,ना कोई मजबूरी है ना कोई लाचारी है रोना तो आपकी पैदाइशी बीमारी है,0.9794,0.0324,0.9469,4,abuse_score_drop,"Nahin koi majbooori hai, nahin koi laachari hai, rona to aapki paideesi beemari hai"
train-9609,train,0,,"सबकी जिंदगी बीवी के साथ ही कटने वाली है साली तो काम आएगी नहीं लेकिन सब सपोर्ट में है गजब भाई क्या खूब कहा भाई तूने तो मेरा दिल जीत लिया भाई, नाइस भाई अबे साले कुछ नहीं देने वाली।",0.9973,0.0243,0.973,4,abuse_score_drop,"Sabki zindagi beej ke saath hi katne wali hai, sale to kam aayegi nahi lekin sab support me hai. Gabr bhai, kya kubh kaha bhai, tune to meri dill jeet liya bhai, nice bhai. Abe sale kuch nahi dena wali."
train-9628,train,0,,धरती नीचे चली जाएंगी मोटी🤣🤣😁😁😁,0.9828,0.0154,0.9674,4,abuse_score_drop,Dharti neeche chali jayengi moti 😂😂😁😁😁
train-9667,train,0,,मैडम जी आप तो बहुत क्यूट हो इन्हीं जी के कपड़े उतार के रख देना था तो बहुत अच्छी लगती,0.9687,0.0202,0.9485,4,abuse_score_drop,"Madam ji ap to bahut cute ho, inhe je ke kapde utar ke rakh dena tha to bahut acchi lagti"
train-9683,train,0,,बोल क्योस्कूल में सेंट लगाकर आती थी,0.9641,0.0199,0.9443,4,abuse_score_drop,"Bolo, kya scool me cent lagake aati thi"
train-9704,train,0,,आपका पीछवाडा मस्त है,0.9977,0.0093,0.9884,4,abuse_score_drop,Aapka pichhwada mast hai
train-9701,train,0,,कहीं उनका बिस्तर तो गरम नहीं करती है ये,0.9751,0.017,0.958,4,abuse_score_drop,Kahin unka bisatar to garam nahi karta hai ye
train-9715,train,0,,बुर तहार चियर जाताका,0.9952,0.0299,0.9653,4,abuse_score_drop,Bura tahar chiyar jatay ka
train-9734,train,0,,"अबे तो जान को सीधा बोल, समाज में गंदगी क्यों फैला रहा है।",0.991,0.0681,0.9229,4,abuse_score_drop,"Abey to jaan ko sidha bol, society me filth kyun daal raha hai."
train-9753,train,0,,बोबे लटक गये भाभी जी आपके,0.9939,0.0459,0.948,4,abuse_score_drop,Bobe latka gaye bhabhi ji aapke
train-9795,train,0,,लौडॉ हो अकबर,0.9879,0.0053,0.9826,4,abuse_score_drop,Lauda ho Akbar
train-9789,train,0,,क्या बात है यह पर सारे सूअर जमा है जो अला हो लोड़ा        जय श्री राम,0.9991,0.0073,0.9918,4,abuse_score_drop,"Kya baat hai ye par sare sura jam hai jo ala hola lodha, jai shree ram"
train-9816,train,0,,हमारी लन्ड खा लो ना जान,0.9987,0.0089,0.9898,4,abuse_score_drop,Hmarey lund kha lo na jaan
train-9825,train,0,,जी सो प्रतिशत सही बात है 🙏🙏 त्रिपुरा के हिंदुओ ने आंतकवाद का मजहब पहचान लिया है अब यूपी और अन्य राज्यों के हिन्दुओ की बारी है 🚩🚩,0.9977,0.0217,0.976,4,abuse_score_drop,Je so percent sahi baat hai 🙏🙏 Tripura ke hinduon ne antakvad ka mazhab pahachan liya hai ab UP aur any rajyon ke hinduon ki barri hai 🚩🚩
train-9843,train,0,,"सिर्फ आतंकवाद, शुक्राचार्य के शिष्यों, तेल जादा दिन नही बिकेगा अब।",0.9979,0.0229,0.9751,4,abuse_score_drop,"Sirf terrorism, Shukracharya ke shishyo, oil nahi bechege aajkal."
train-9849,train,0,,बीच में टकला कहाँ से आ गया सब गुड गोबर हो गया,0.9878,0.0069,0.9809,4,abuse_score_drop,Beech mein takla kahan se a gaya sab good gobard ho gaya
train-9863,train,0,,बिलकुल सही कहा कांग्रेस ऐसा ही षड्यंत्र रच रही हैं,0.9833,0.0216,0.9617,4,abuse_score_drop,"Billkul sahi kaha, Congress yahi shadantarr karta rehti hai"
train-9864,train,0,,केजरीवाल ने दिल्ली को बर्बाद करके दिखाया है प्रदूषण मे नंबर 1 महिला उत्पीड़न में नंबर 1 बेरोजगारी मे नंबर 1 गंदगी मे नंबर 1  बन के रह गईं है   पंजाब की जनता से अपील #आप के इनके झूठे निकम्मे नेताओं की बातों मे ना आए,0.989,0.0287,0.9603,4,abuse_score_drop,"Kesarival ne Delhi ko barbaad karke dikhaya hai, pollution me number 1, mahila upaidan me number 1, beerojgari me number 1, gandagi me number 1 ban kar rahi hai. Punjab ki janta se appeal AAP ke inke juthhe nikamme netao ke baton me na aaye."
train-9883,train,0,,लण्ड ले लो,0.9985,0.0085,0.99,4,abuse_score_drop,Lund le lo
train-9893,train,0,,ब्रा में से काली आंखे झाक रही है,0.9989,0.101,0.8979,4,abuse_score_drop,Bra mein se kaali aankhen jhaak rahi hai
train-9930,train,0,,ये मसीन मे चला गया सब मारा जाए,0.9834,0.0344,0.949,4,abuse_score_drop,"Ye masin me chala gaya, sab ko mara jaye"
train-9923,train,0,,शर्म हे क्या भाई किसी को तो सही नजरों से देखा करो हटाओ इसे,0.9971,0.0106,0.9866,4,abuse_score_drop,"Sharam kya bhai, kisi ko to sahi nazar se dekho, hatao ise"
train-9920,train,0,,अरे वहां किसी ने सही कहा है इन्सान के पास पैसा आने से इन्सान चैन्ज हो जाता है तूम तो अपने तो अपनी सभ्यता को लात मारदी तूम सलवार सूट में ही सून्दर लगती थी,0.9968,0.0221,0.9747,4,abuse_score_drop,"Arey wahan kisi ne sahi kaha hai, insaan ke paas paise aane se insaan change ho jata hai, tum to apni hi sabhyatay ko laat mardiy, salwar suit mein he sundar lagti thi tum"
train-9936,train,0,,आए हाय नजर न लगे भोंसड़ी वाली,0.9993,0.009,0.9902,4,abuse_score_drop,Aye hai nazar na lagye bhonsari wali
train-9942,train,0,,अच्छा टैग किया ये गुफ़ा पुत्र की गांड़ में बहुत खुजाल हो रही हैं।👍👍👍,0.9992,0.0274,0.9718,4,abuse_score_drop,Accha tag kiya ye guffa putra ki gand mein bahut khujal ho rahi hai.👍👍👍
train-9955,train,0,,अरे विशाल फाशाल  साले,0.9733,0.0139,0.9593,4,abuse_score_drop,Arey Vishal fasal sale
train-9957,train,0,,एक दिल्ली वाली बुआ जी तो हमारे sc पर भी है क्यों सही कहा ना मोटी 🤣🤣🤣,0.9876,0.1634,0.8242,4,abuse_score_drop,"Ek Delhi wali bua ji to humare SC par bhi hai, kyoun sahi na kaha moti 🤣🤣🤣"
train-9963,train,0,,हमने सोचा आदमी था जी तो औरत निकली साली,0.9986,0.0147,0.9839,4,abuse_score_drop,"Hume socha admi tha ji, to aurat nikali saali"
train-9988,train,0,,एक दम जहर,0.9597,0.0057,0.954,4,abuse_score_drop,Ek dam jehar
train-9991,train,0,,अरे ऐसा देखोगे तो साला प्यार हो जाएगा नहीं चाहिए तुम्हारा वीडियो मुझे,0.9958,0.0152,0.9806,4,abuse_score_drop,"Arey aisa dekhoge to sala pyar ho jayega, nahi chahiye tumhara video mereko"
train-10006,train,0,,तेरे जैसी शक्ल कि तो मे कुत्ती भी ना पालू चल हट,0.9981,0.9938,0.0043,4,abuse_lexicon_missing,"Teri jaisa shape ke to me kutti bhi na paalunga, chal hat"
train-10027,train,0,,साला पहले ना लाइफ में प्यार जरूरी फिर बताएंगे,0.9729,0.0141,0.9588,4,abuse_score_drop,"Sala pehle na life mein pyar zaroori, fir bataoge"
train-10046,train,0,,तुम अपना भाई को एक बार यह दिखाना और मजा आएगा,0.9806,0.0196,0.961,4,abuse_score_drop,Tum apna bhai ko ek baar ye dekhana aur maza aayega
train-10075,train,0,,जियो वाले साले तुम लोग किसी के सर ही काट डाल दो,0.9965,0.0164,0.9801,4,abuse_lexicon_missing,Jio wale salla tum log kisi ke saamne hi gali na de do
train-10101,train,0,,लगता है.......ये तो गांड भी लौडे से धोता है.,0.9993,0.0197,0.9796,4,abuse_score_drop,Lagta hai... ye toh gand bhi laude se dhohta hai.
train-10107,train,0,,तुम्हारा डॉक्टर लड़का तो नंगा है मरीज कैसे देखते हैं 😁😁तुम तो सबको अच्छी पोस्ट बता रही हो👌जब जेल चला जायेगा तब 😁😁😁,0.9984,0.0151,0.9833,4,abuse_score_drop,"Tumhara doctor larka to nanga hai, mariz kaise dekhta hai 😁😁 Tum to sabko achchi post bata rahi ho, jab jail chala jayega tab 😁😁😁"
train-10114,train,0,,इंडिया में सबसे बड़ा कत्लखाना जो गाय को रोटी खिलाते हैं ना उन्हीं का है,0.2419,0.0116,0.2302,4,abuse_score_drop,India me sabse bada qatlkhana jo gai ko roti khilate hain na unhi ka hai
train-10142,train,0,,राजस्थान को बदनाम कर रही है साली,0.9963,0.0075,0.9888,4,abuse_score_drop,Rajasthan ko badnam kar rahi hai saali
train-10132,train,0,,छी थूक साफ कर और अपने सड़े हुए दांत भी थू😂🪥,0.999,0.7891,0.2099,4,abuse_score_drop,Chii thuk saaf karo aur apne sade hue daant bhi thuk 😂🪥
train-10153,train,0,,इनका लिंग काट देंना चाहिए कुत्तो का,0.9988,0.9773,0.0216,4,abuse_lexicon_missing,Inka ling katta dena chahiye kutto ka
train-10184,train,0,,वाह किया चूंची है,0.9987,0.036,0.9628,4,abuse_score_drop,Wah kya chunri hai
train-10193,train,0,,रामरामराम मे बेहोस हो गया दुसरी बार सारेका सारे कपडे खोल कर आजाना मेरी जान तब मे होस मे आउङ्गा,0.9988,0.0414,0.9574,4,abuse_score_drop,"Ramararam me behos ho gaya, dusri baar sareka sare kapde khol kar aajana meri jaan, tab me hos me aunga"
train-10199,train,0,,करें मटका पागल है क्या सही से बोल,0.9875,0.0236,0.9639,4,abuse_score_drop,Matta paagal hai kya sahi se bol raha hai kya
train-10206,train,0,,Mere टुकड़ों par palne वाली तुम मुझसे मेरी औकात की बात कर रही ho,0.9929,0.0122,0.9807,4,abuse_score_drop,Mere tukdo par palne wali tu meri aukat ki baat kar rahi ho
train-10207,train,0,,चुड़ैल कौन हो,0.9993,0.0077,0.9916,4,abuse_score_drop,Chudail kon ho
train-10205,train,0,,"ये साला प्यार भी #Cricket की तरह है, दिमाग #Out हो जाता है और दिल #Appeal करता रहता है ...✍🏻✍🏻✍🏻 😍👌😝",0.8994,0.0182,0.8812,4,abuse_score_drop,"Ye sala pyaar bhi #Cricket ki tarah hai, dimaag #Out ho jata hai aur dil #Appeal karne wala hai... bas, bekaar lag raha hai kya? 😍👌😝"
train-10211,train,0,,मोटि मोटि मोटि मोटी रकम कितना चाहिए आंटी,0.9945,0.0147,0.9798,4,abuse_score_drop,Motii motii moti rakhem kitna chahiye aunti
train-10219,train,0,,साई उर्फ चांद मिया पिंडारी 🤣🤣 सु₹₹अर,0.9919,0.0169,0.975,4,abuse_score_drop,Sai urf Chanda Mia pindari 😂😂 suraar
train-10258,train,0,,गांड का मटका,0.9993,0.0057,0.9935,4,abuse_score_drop,Gand ka matka
train-10255,train,0,,साली सड़क पर तो मुजरा करती है बात चंडीगढ़ की करती है,0.9927,0.0103,0.9824,4,abuse_score_drop,"Sali sadike toh muzra karta hai, Chandi garh ki baat karta hai"
train-10276,train,0,,साला नकली किसान,0.9948,0.0056,0.9892,4,abuse_score_drop,Sala nakhli kisan
train-10303,train,0,,अरे यार हमे बताओ मैं तो दो चार बार तोड दू शादी😝🤪😝🤪😝🤪😝😄😄😄😄😄😄😄😄😄😄,0.9982,0.1565,0.8417,4,abuse_score_drop,"Arey yaar hume batao, main to do-chaar baar tod deta shadi 😝🤪😝🤪😝🤪😝😄😄😄😄😄😄😄😄😄😄"
train-10334,train,0,,जिहाद करो ओर 72 हुरे लला देगा वो भी जन्नत मे,0.9978,0.0513,0.9464,4,abuse_score_drop,Jihad karo aur 72 hoor lela dega woh bhi jannat me.
train-10357,train,0,,गरमा गरम लंड,0.9989,0.012,0.987,4,abuse_score_drop,Garama garam lund
train-10363,train,0,,बसंती कुत्तो के सामने नाच रहि है| 😂😁😂😂😂,0.9694,0.972,-0.0025,4,abuse_lexicon_missing,Basanti kutto ke saamne naach rahi hai| 😂😁😂😂😂
train-10369,train,0,,कुत्ता ha tu,0.9981,0.0142,0.984,4,abuse_score_drop,Kutta ha tu
train-10380,train,0,,भोजपुरी सॉन्ग आई हेट यू मुझे पसंद नहीं भोजपुरी गायक सबसे गंदा गायक इसलिए आपको कोई लाइक नहीं,0.9938,0.8033,0.1905,4,abuse_score_drop,"Bhojpuri song I hate you mujhe pasand nahi, Bhojpuri singer sabse ganda singer hai isliye aapko koi like nahi milti hai"
train-10417,train,0,,भाग जा यहां से बरना बहुत कुछ सुना दूंगा तेरे मां का क्या होगा ये देख के,0.9782,0.0338,0.9444,4,abuse_score_drop,"Bhaag ja yahan se, warna bahut kuch suna dunga, teri ma ke kya hoga ye dekh ke"
train-10451,train,0,,बिना कपड़े का वीडियो बनाओ और अच्छा लगेगा,0.9941,0.0114,0.9827,4,abuse_score_drop,Bina kapde ka video banao aur accha lagega
train-10453,train,1,,"Hअंग्रेजी में, “गुड नाईट”। हिंदी में, “शुभ रात्री”। उर्दू में, “शब्बा खैर”। कन्नड़ में, “यारंदी”। तेलगू में, “पदनकोपो”। और अपनी स्टाइल में: . . . . . . “चल लुढ़क ले  😎😎😎😎😎😎😎",0.0044,0.0052,-0.0008,4,collapsed_length,Chal luddkan le 😎😎😎😎😎😎😎
train-10476,train,0,,क्या दिखा रही हो तुम्हारे पास ही है क्या,0.9951,0.0203,0.9748,4,abuse_score_drop,"Kya dikha rahi ho tumhari marji hai kya, tumhare paas he hai kya"
train-10483,train,0,,हिन्दू भाई जागो अपने धर्म का ज्ञान अपने बच्चों को अपने घर पर दो इन पाखंडीयो के चकर मे मत आओ,0.9975,0.05,0.9475,4,abuse_score_drop,"Hindu bhai jaago, apne dharma ka jnan apne baccho ko apne ghar par do, in pakhandiyon ke chakar mein mat aao"
train-10482,train,0,,सब चोर लूट रहे है,0.9963,0.0135,0.9828,4,abuse_score_drop,"Sab chor hain, loot raha hai saare ka"
train-10490,train,0,,शरीर में जब तक जान है तब तक हिन्दुओं को जगाता रहूंगा क्योंकि हिंदुत्व मेरा मिशन है और हिन्दूराष्ट्र मेरा सपना,0.9933,0.0311,0.9623,4,abuse_score_drop,Sharir mein jab tak jaan hai tab tak hindu ko jagata rahuunga kyunki hindutv meri mission hai aur hindurastra mera sapna
train-10508,train,0,,नागिन काली नागिन चुड़ैल,0.9993,0.0333,0.966,4,abuse_score_drop,Nagin kali nagin chudail
train-10511,train,0,,🤣🤣पागल बना रहता है 🤣🤣🤣,0.9913,0.0139,0.9774,4,abuse_score_drop,Pagal bana raha hai 😂😂😂
train-10520,train,0,,गजब का समान है तुम्हारा तो,0.9014,0.0333,0.8681,4,abuse_score_drop,Ghabar ke samaan hai tumhara toh
train-10547,train,0,,सब बकवास है अगर सही होता तो हर कोई सुखी रहते दुखी नहीं रहते कोई,0.9748,0.0314,0.9434,4,abuse_score_drop,Sab bakwas hai agar sahi hota to har koi sukh me rehta duski na rehta koi
train-10554,train,0,,सच बताना कितने लोगो का pichawada मे जलन हुई 😂😂😂  🙏🙏🙏,0.9876,0.0367,0.9509,4,abuse_score_drop,Saccha batana kitne logon ka pichawada me jala hua hai 😂😂😂 🙏🙏🙏
train-10570,train,0,,रेल की पटरी पर पटरी पर रेल बाबर आजम मिया साले तेरी मां को दिया पेल,0.9982,0.0137,0.9846,4,abuse_score_drop,Rail ki patti patti par rail Babar Azam mia sale teri maa ko diya palle
train-10580,train,0,,तू अपना गांड में क्रीम लगाती है इतना मेले में,0.9993,0.0088,0.9905,4,abuse_score_drop,Tum apni gand mein cream lagati ho itna mele mein
train-10591,train,0,,चिकला डोन.......🥺 केसा है ब्रा.....!!,0.999,0.0087,0.9903,4,abuse_score_drop,Chikla don... keesa hai bra...!!
train-10594,train,0,,कोई कपडे देदो yarr plz 😂😂😂😂🤭🤭,0.9326,0.0213,0.9113,4,abuse_score_drop,Koi kapre dedo yarr plz 😂😂😂😂🤭🤭
train-10592,train,0,,तू तो एक नंबर की बकवास पशु राजा,0.9983,0.0107,0.9876,4,abuse_score_drop,Tum toh ek number ki bakwas pasu raja
train-10610,train,0,,बंदर सारे पहले चेहरा देख तब वीडियो बनाना,0.9977,0.0064,0.9913,4,abuse_score_drop,Banda sab pehle chehara dekh ke tab video banana
train-10616,train,0,,सिपाही को साथ कुत्ते असा मत करना ठीक है,0.984,0.0127,0.9713,4,abuse_lexicon_missing,"Sipahi ko saath karta asa mat karna, theek hai?"
train-10640,train,0,,सबकी बैज चोरी करके मुझे दे दो गुंडी जी 😂😂🤣🤣🤣🤣🤣😂😂प्यार से कोई दे ना रहा,0.9959,0.0316,0.9643,4,abuse_score_drop,"Sabke baithe chor ke mujhe de do, gundi ji 😂😂🤣🤣🤣🤣🤣😂😂 Pyaar se koi de na rehenge"
train-10665,train,0,,कविता नायक पर लिखी जाती है । नालायक पर नहीं।। 😅🤣😂🤣🤣🤣🤣,0.9425,0.019,0.9235,4,abuse_score_drop,"Kavita Nayak par likhi jati hai, nalaayak par nahi. 😅🤣😂🤣🤣🤣"
train-10697,train,0,,किति नालायक बया आहे हि .स्रि जातिला  काळिमा लावते  माजलेलि,0.9949,0.0262,0.9688,4,abuse_score_drop,"Kiti nalaayak bayya ahe hi, sri jaati la khalima laavte, malaayleli"
train-10708,train,0,,तू भी डूब जा 😊😊😊🤗🤗🤗😊😊😊😀😀😀😀😀😀😀😀😀😀😀,0.9888,0.0053,0.9835,4,abuse_score_drop,Tum bhi doob ja 😊😊😊🤗🤗🤗😊😊😊😀😀😀😀😀😀😀😀😀😀
train-10785,train,0,,सबसे बड़ी चुड़ैल तो तू ही लग रही है,0.9992,0.0343,0.9649,4,abuse_score_drop,Tujhe hi chudail lag rahi hai tu sabse bada chudail hai
train-10789,train,0,,कैसे कर लेते हो ये सब कौन सा वाला नसा फुकते हो तुम लोग जहाँ मन होता है कुह्ले मटकाने लगते हो,0.9796,0.0111,0.9684,4,abuse_score_drop,"Kaise kar lete ho ye sab, koun sa wala nasa fakte ho tum log, jahan man hota hai khole matkane lagte ho"
train-10809,train,0,,एक आदमी बेवकूफ बनाता है ओर बनते चले जाते हैं,0.988,0.0229,0.9651,4,abuse_score_drop,Ek admi bewakoof bana raha hai aur banate chale jaa raha hai
train-10833,train,0,,फिर भी सबको मुंह दिखा रहा है थोड़ी सी भी शर्म होता तो आत्महत्या कर लेता,0.9982,0.0154,0.9828,4,abuse_score_drop,"Fir bhi sabko mukh dikha raha hai, thodi si bhi sharm hota to aatmhatya kar leta"
train-10841,train,0,,फेको मत हमभी जानते है,0.968,0.0108,0.9572,4,abuse_score_drop,"Phuko mat, hum bhi jaan te hai"
train-10842,train,0,,तो विष्णु बोल सकते थे क्योंकि सूवर तो विष्णु जी का ही अवतार है 😂😂😂😂😂😂😂😂,0.9807,0.0096,0.9711,4,abuse_score_drop,To Vishnu bol sake the kyunki suvar to Vishnu ji ke hi avatar hai 😂😂😂😂😂😂😂😂
