row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts,fail_reason,last_output
train-19169,train,0,,पैसा तो देंगे पर पकड़े जाने पर जूता भी देंगे,0.9907,0.0909,0.8998,3,abuse_score_drop,Paisa to denge par pakde jane par joota bhi denge
train-19182,train,0,,कॉल गर्ल कोई चारा ही फेमस हो गई है,0.8589,0.0535,0.8054,3,abuse_score_drop,Call girl ko chara hi fame ho gaya hai
train-19221,train,0,,लीविस्टिक कम रह गई और लगाओ थोड़ा,0.9163,0.103,0.8133,3,abuse_score_drop,Levis stick kam rahi hai aur lagao thoda
train-19125,train,0,,"पत्नी: सुनो 2 शर्ट ले लेते हैं।  पति: ठीक है। 2 शर्ट लेते हैं।  पत्नी: रहने दो, बहुत कपड़े हो जाएंगे, एक ही लेते हैं।  पति: सही है। एक ही लेंगे।  पत्नी: यह शर्ट अच्छी रहेंगी।  पति: हां, बहुत अच्छी रहेंगी।  पत्नी: थोडी बड़ी लग रही है।  पति: थोडी बड़ी लग तो रही है।  पत्नी: हां लेकिन थोड़ी बड़ी लेना ही ठीक रहेगा।  पति: हां, थोड़ी बड़ी ही ले लेते हैं।  पत्नी: लाल रंग काफी बढिया लग रहा है।  पति: हां, बहुत अच्छा है।  पत्नी: रंग तो पीला भी अच्छा है।  पति: हां, पीला भी अच्छा है।  पत्नी: लेकिन, लाल ज्यादा अच्छा है।  पति: सही है, लाल ही ज्यादा अच्छा है।  पत्नी: वैसे हरा रंग सबसे ज्यादा अच्छा लगता है।  पति: हां, हरा रंग खूब फबता है।  पत्नी दुकानदार से: भैया, यह हरे रंग की शर्ट दे दीजिए। साहब को पंसद आ गई है।  पहली ही धुलाई में शर्ट ने रंग छोड़ दिया।  पत्नी गुस्से में: मैं ही पागल हूं जो शर्ट खरीदते समय तुम्हारी मान ली मैंने। कितना पीछे पड गए थे हरे रंग के पीछे।  निकल गया ना सारा। तुम्हारे सब फैसले बकवास होते हैं। मैं तो लाल रंग की कह रही थी लेकिन तुम्हारे चक्कर में हरा रंग लेना पड़ गया।  पति बेहो",0.0403,0.0139,0.0264,3,collapsed_length,Patti: Suno 2 shirt lete hai.
train-19149,train,1,,"জৈ সতগুরু কী সঙ্গত করতে, সকল কর্ম কটি জাই। অমর পুরি আসন হোতে, জাহাঁ ধুপ ন ছাঁই।। সন্ত গরীব দাস পরমেশ্বর কবীর জীর থেকে পাওয়া সূক্ষমবেদে পরে বলেছেন কি যদি সতগুরুর (তত্ত্বদর্শী সন্ত) শরণে গিয়ে দীক্ষা নিতে তাহলে সমস্ত কর্মের কষ্ট কেটে যেত অর্থাৎ না প্রেত হতে, না গাধা, না বলদ হতে।  जै सतगुरू की संगत करते, सकल कर्म कटि जाईं। अमर पुरि पर आसन होते, जहाँ धूप न छाँइ।। सन्त गरीब दास ने परमेश्वर कबीर जी से प्राप्त सूक्ष्मवेद में आगे कहा है कि यदि सतगुरू (तत्वदर्शी सन्त) की शरण में जाकर दीक्षा लेते तो सर्व कर्मों के कष्ट कट जाते अर्थात् न प्रेत बनते, न गधा, न बैल बनते।",0.0136,0.0288,-0.0152,3,collapsed_length,"Jai Satguru ki sangat karte, sab karm kate jaaye. Amar puri ke asan hoote, jaha dhoop na chhai. Sant garib das ne Parameshwar Kabir ji se prapt sukshma ved me aage kaha hai ki agar Satguru (tattvadarshi sant) ki sharan me ja kar diksha lete to sarve karm ke kshatt kate jaate, arthata nai pret bante, nai gadha, nai bail bante."
train-19308,train,0,,देश के गद्दार है,0.9959,0.0699,0.9261,3,abuse_score_drop,Des ke gaddar hai
train-19356,train,0,,गधी कह काही,0.9878,0.026,0.9618,3,abuse_score_drop,gadhi kah kahie
train-19345,train,0,,किती सलीम बँडि आहे तुझा नबर देती का,0.9866,0.0843,0.9023,3,abuse_score_drop,"Kitni salim bandi hai, tumha number de rahi hai?"
train-19301,train,0,,लिंग मैं विकास बोल रहा हूं फोन नंबर  <number> पर कॉल करो फटाफट फोटो देख लेना है दिखा रहा हूं अभी तुरंत,0.9906,0.1257,0.8648,3,abuse_score_drop,"Ling main Vikas bol raha hu, number par call karke photo dekh lo, abhi to dekh raha hu, fatfat call karo."
train-19386,train,0,,सरम आती है शिक्षा मंत्री कहते हुये,0.9963,0.0095,0.9868,3,abuse_score_drop,Sarm aati hai shiksha mantri kehte hue
train-19395,train,0,,मर ये हमार सार लोग,0.9871,0.0336,0.9536,3,abuse_score_drop,"Mar, yeh hamara sar ke log hai"
train-19373,train,0,,"चार चवन्नी घोड़े में असाउद्दीन ओवैसी 🐖🐖मेरे लो,,ड़े में 😂😂😂😂😝😝😝😝🤣🤣🤣🤣🤣🤣",0.979,0.0307,0.9483,3,abuse_score_drop,Char chawanne wale ghor mein Asaduddin Owaisi 🐖🐖 meri ladki ka ghar hai 😂😂😂😝😝😝🤣🤣🤣🤣🤣
train-19515,train,0,,तुम लोग जूते की आदि हो,0.9914,0.0323,0.9591,3,abuse_score_drop,Tum logo ko jute ke uadhi hai
train-19435,train,0,,हा बिल्कुल सही कहा कुछ हम  जैसे फटीचर से भी मुलाक़ात हो  जाती है 🤪🤪🤪,0.53,0.0162,0.5138,3,abuse_score_drop,"Ha bilkul sahi kahaa, kuch ham jaise fartiyachar se bhi mulaqat ho jaati hai 🤪🤪🤪"
train-19562,train,0,,सही  बात कही  नंगे नहीं नहाना  चहिए कभी..  धर्म  कहता है  गीता में भी लिखा है,0.9555,0.7181,0.2374,3,abuse_score_drop,"Sahi baat kahi, nanga nahe nahaney chahiye kabhi... Dharma kahata hai, Gita me bhi likha hai"
train-19600,train,0,,योगी जी सूवरो की औकात बताएंगे और 2022मे फिर से cm होगे और 2024 मे मोदी pm होगे और 2026 मे योगी जी cm से pm बनाए जाएगे देख लेना,0.9555,0.0124,0.9431,3,abuse_score_drop,"Yogi ji sover ko aurkhat batayeinge aur 2022 me phir se CM honge aur 2024 me Modi PM honge aur 2026 me Yogi ji CM se PM banaye jayenge, dekh lena."
train-19648,train,0,,भारत देश के सबसे बड़े गरीबों कपड़े तो सही पहन लो,0.736,0.1183,0.6177,3,abuse_score_drop,Bharat desh ke sabse bade garibon ke kaparde to sahi pahen lo
train-19735,train,0,,गधी को गधा ही पसंद आता है 🤣🤣,0.995,0.0189,0.9761,3,abuse_score_drop,Gadhi ko hi gadha pasand aata hai 🤣🤣
train-19846,train,0,,इस पोस्ट से गद्दार दुखी हो रहे हैं,0.9739,0.0072,0.9667,3,abuse_score_drop,Is post se gaddar dukh rhe hain
train-19839,train,0,,कितने दिन हो गए गाली गाली खेले 1 साल हो गए 😅😅😅,0.9317,0.0297,0.9021,3,abuse_score_drop,"Kitne din ho gaye gali gali khale, 1 saal ho gaya 😅😅😅"
train-19865,train,0,,और टोल टैक्स की लूटमार कितने की होगी,0.9753,0.019,0.9563,3,abuse_score_drop,Toll tax ki lootmar kitni hogi yeh to batao na
train-19897,train,0,,इसकी गद्दारी से ही इसका विनाश हूआ,0.9927,0.0648,0.9279,3,abuse_score_drop,Iske gaddari se hi iska vinash hua hai
train-19854,train,0,,"तहजीब की मिशाल गरीबो के घर पे है, दुपट्टा फटा हुआ है मगर उनके सर पे है,",0.9521,0.0782,0.874,3,abuse_score_drop,"Tehzib ki mishal gareebon ke ghar me hai, dupatta fatta hai par unke sar me hai."
train-19940,train,0,,आप बुलु फिल्म 🎥 क्यों नहीं बनाती,0.995,0.0123,0.9827,3,abuse_score_drop,Aap bullu film banayi kyun nahi banati
train-20095,train,0,,अरे सेल्फी या मर गई थी,0.7867,0.0092,0.7775,3,abuse_score_drop,Arey selfie ya mar gayi thi
train-20049,train,0,,पागल आप सिर्फ मेरे और में सिर्फ आपकी हुं आप मेरी जिंदगी हो सब कुछ हो कोल नहीं कर पाई में कोचिंग से 7बज आई थी,0.2199,0.0065,0.2134,3,abuse_score_drop,"Pagal, aap sirf meri aur main sirf aapki hun, aap meri zindagi ho sab kuch ho. Koi na karna pa rahi main, coaching se 7 baj aayi thi."
val-361,val,0,,चूतियो की कोई कमी नहीं है,0.9975,0.9824,0.0151,3,abuse_lexicon_missing,Chutiyo ki koi kami nahi hai
val-1225,val,0,,मिलना रहता लड़कों को क्यूँ कि जिस्म होना कुत्तो को जिस्म दोगे तब तक बहुत प्यार रहेगा जिस दिन ना कर दिए उस दिन सब खत्म,0.8769,0.0771,0.7998,3,abuse_lexicon_missing,"Milna raha ladkon ko kyun ki jism hota, kutto ko jism doge tab tak bahut pyar rhega, jis din na kar diye us din sab khatam."
val-10,val,0,,फट के चार हो गई,0.9912,0.0302,0.961,3,abuse_score_drop,Fatt ke char ho gayi
val-66,val,0,,जान ना पहचान खाला बूबू सलाम 😂😂😂,0.9637,0.0074,0.9563,3,abuse_score_drop,Jan na pahchan khala bubi salaam 😂😂😂
val-230,val,1,,"टीचर- 1 अक्टूबर, 2 अक्टूबर ओर 15 अक्टूबर को क्या हुआ था  जिसे हर साल याद करके उत्सव के रूप में मनाया जाता हे  विद्यार्थी- सर 1अक्टूबर को गांधी जी की माँ को भर्ती किया गया था..  2 अक्टूबर को गांधी जी का जन्म हुआ था जिससे हम 2 अक्टूबर को ग़ांधी जयंती मानते हे  टीचर: ओर 15 अक्टूबर क्या हुआ था ?? 😁😁  विद्यार्थी-15 अक्टूबर को गांधी जी की पंजीरी आई थी। 😜😜😜😜😗😜😜😜😜  टीचर आज तक कोमा में हे.😂😂😂",0.0164,0.008,0.0084,3,collapsed_length,"Teacher: 1 October, 2 October aur 15 October ko kya hua tha jo har saal yaad karke utsav ke roop me manaya jata hai?"
val-117,val,0,,फिर भी चोरी कर लेंगे उसके पास बहुत तरिके है😭😭😭,0.4137,0.0321,0.3815,3,abuse_score_drop,"Phir bhi chor lete hain, uske paas bahut tareke hai 😭😭😭"
val-63,val,0,,साला समझ में नहीं आ रहा क्यों मार रही है और अभी तक पूरी बात पता ही ना चली,0.9938,0.6206,0.3732,3,abuse_score_drop,Sala samajh mein nahi a raha kyunki mar rahi hai aur abhi tak puri baat pata hi nahi chala
val-134,val,0,,सकल से डाकू लग रहा हैं 🙄🙄🙄🙄,0.9902,0.0541,0.936,3,abuse_score_drop,Sakal se daku lag raha hai 🙄🙄🙄🙄
val-119,val,0,,इसी कारण से आदमी लोग तुमको पालतू बनाते हैं ।😄😄😄😄,0.7085,0.0816,0.6269,3,abuse_score_drop,Isi wajah se log tumko pet animal bana letey hain 😄😄😄😄
val-154,val,0,,भैंस लात ना मार दे,0.9593,0.0142,0.9451,3,abuse_score_drop,Bains laat mar do yaar
val-294,val,0,,बकवास अंधी औरत,0.9974,0.0233,0.9741,3,abuse_score_drop,Bakwas andhi aurat
val-493,val,0,,बेटा यूपी का नाम तो बदमाशी में ही आयेगा,0.9794,0.1444,0.835,3,abuse_score_drop,Beta UP ka naam badmashiyon me hi ayega
val-453,val,0,,फिल्मों में चडडी  ब्रा वालियों  से अच्छी है  ये मोटी सी  प्यारी  बहन  और डांस भी सुपर।,0.9959,0.5814,0.4145,3,abuse_score_drop,"Filmon mei chaddi bra waliyon se accha hai ye moti si pyari behn, aur dance bhi superb."
val-569,val,0,,फिर सबकी गाड़ मरुगा,0.98,0.0072,0.9728,3,abuse_score_drop,Fir sabki gadi maruga
val-560,val,0,,पागल होता कि काय हा ड्राइवर 🤣🤣🤣,0.563,0.0428,0.5202,3,abuse_score_drop,Pagal hota hai ki kya hai driver 🤣🤣🤣
val-580,val,0,,कोठे पर जाकर sexy विडियो बना,0.9772,0.033,0.9442,3,abuse_score_drop,Kotha par jake sexy video bana
val-584,val,0,,टकला आ जा इनबॉक्स से.!,0.9905,0.0085,0.9821,3,abuse_score_drop,Takla a ja inbox se.!
val-589,val,0,,नग्गी हो जा आवारा 😏,0.9931,0.1034,0.8897,3,abuse_score_drop,Naggy ho jao aawara 😏
val-644,val,0,,लोड़े जैसा टीम चुन लिया,0.9926,0.0154,0.9771,3,abuse_score_drop,Lorde jaisa team choose kar liya
val-646,val,0,,इस क़दर की अंध भक्ति 😤,0.9861,0.0329,0.9533,3,abuse_score_drop,Is qadar ki andh bhakti 😤
val-641,val,0,,अबे ऐसी टांग मत उठा मेरा उठ जाता है,0.9588,0.0352,0.9236,3,abuse_score_drop,Abey aisi tanga mat uthao meri to uth jata hai
val-698,val,0,,साली के बाद कोई नहीं,0.7609,0.0839,0.677,3,abuse_score_drop,Sali ke baad koi nahi
val-730,val,0,,आपके सभी वीडियो बहुत सेक्सी है अन्ना सेक्सी वीडियो मत बनाया करो दिल में चलने लगता है,0.9014,0.0133,0.8881,3,abuse_score_drop,"Aapke sabhi video bahut sexy hai, anna sexy video mat banao, dil me chalne laga hai"
val-754,val,0,,बकवास डांस बेवड़े लोगों का मुड बनाने आते हो और हमारा खराब कर जाती हो,0.9973,0.0931,0.9042,3,abuse_score_drop,"Bakwas dance, bewde logon ka mood banane aate ho aur hamara toh kharaab kar jati ho"
val-766,val,0,,जय श्री राम वोतो होना ही था अभी जितने लोग एन्गेज है साधुओंकी हत्या मे सभी कुत्तो की मौत मरेंगे।,0.9895,0.9934,-0.0039,3,abuse_lexicon_missing,"Jay shri Ram wote ho na hi tha, ab jitne log engaged hai sadhuon ki hatya mein sabhi ke kutto ki maut marengay."
val-853,val,0,,जिस्मो का रेस्टोरेंट है  क्या कुत्तो 😡😡 Holel malik ko नंगा कर के मारो😡😡👊👊,0.9959,0.9967,-0.0008,3,abuse_lexicon_missing,Jism ka restaurant hai kya kutto 😡😡 Holel malik ko nanga kar ke maro 😡😡👊👊
val-1003,val,0,,फेंकु  रोतलु कहीँ का ।,0.7496,0.0195,0.7301,3,abuse_score_drop,Phena rotlu kahan ke.
val-852,val,0,,लगता है मैडम कीआप घर में सबसे बडे‌ हो मैडम आप के गले में जो चेन‌ है मैडम वो अच्छी नहीं लगती एक चेन‌ पहनकर देखो आप बहुत सुन्दर लगती हो मैडम,0.8273,0.005,0.8223,3,abuse_score_drop,"Lagta hai madam tum ghar me sabse bada ho, madam tumke gale me jo chain hai madam vo achchi nahi lagti. Ek chain pahenkar dekho, tum bahut sundar lagti ho madam."
val-1041,val,0,,अल्लाह कुत्तों हैं,0.9944,0.9233,0.0711,3,abuse_lexicon_missing,Allah kutto ho
val-1223,val,0,,जय हो काला सांड बाबा,0.9885,0.0061,0.9824,3,abuse_score_drop,Jay ho kala saand baba
val-1186,val,0,,गधा मतलब होता है सबसे सीधा सबसे सच्चे सबसे प्यारा जानवर का नाम गधे बेचारे को कुछ भी दे दो लेकर चल जाएगी,0.9967,0.0167,0.98,3,abuse_score_drop,"Gadha matlab hota hai sabse sidha, sabse sach, sabse pyara animal ka naam. Gade becharay ko kuch bhi do lekar chal jaye ga."
val-1238,val,0,,लंड जैसे हो तूम,0.9972,0.0459,0.9512,3,abuse_lexicon_missing,Tum lad jaise ho
val-1073,val,0,,मैंने मोदी जी से बात किया है आपको भी बनाएंगे टेंशन मत ले लो 2 दिन पति बना देंगे आपको भी मोदी जी मोदी जी से बात हो गया मेरा लेकिन बिहार जाना पड़ेगा आपको फिर 2 दिन के लिए आपको जरूर बना देंगे,0.2848,0.0476,0.2371,3,abuse_score_drop,"Mainne Modi ji se baat ki hai, aapko bhi banayenge, tension mat lo, 2 din patti banadege aapko bhi Modi ji, Modi ji se baat ho gaya mera lekin Bihar jana padega aapko fir 2 din ke liye aapko jaroor banadege"
val-1261,val,0,,चाटा मारु ने ज्यादा मत इतरा ठीक है ना बता दूंगी,0.8616,0.0195,0.842,3,abuse_score_drop,"Chati maru ne jyada mat itra, thik hai na batadungi"
val-1573,val,0,,साली एक बांस ले लेती वो भी बिना छिले🤪,0.9962,0.1607,0.8355,3,abuse_score_drop,"Sali ek bans le leti, vo bina chile bhi chala jati"
val-1572,val,0,,मैम मेरे हस्बैंड का लिंग बहुत छोटा है मुझे क्या करना चाहिए,0.9932,0.7624,0.2307,3,abuse_score_drop,"Mam meri husband ka ling bahut chota hai, main kya karoon?"
val-1602,val,0,,लिंग ला दाबा रे,0.991,0.0089,0.982,3,abuse_score_drop,Ling la dabao re
val-1731,val,0,,ज्यादा लाइक कमेंट शेयर के चक्कर में नंगे मत हो जाओ,0.9758,0.1018,0.874,3,abuse_score_drop,"Jyada like, comment, share ke chakar mein nangai mat banana"
val-1914,val,0,,अंधी ध्यान से देख पागल,0.9869,0.7491,0.2378,3,abuse_score_drop,Andhi dhyon se dekh pagal
val-1988,val,0,,कुमार सानू का भूत इसके शरीर मे 😂,0.9856,0.094,0.8917,3,abuse_score_drop,Kumar Sanu ka bhoot iske shareer me 😂
val-2009,val,0,,मनहूस है साला,0.9857,0.8078,0.1778,3,abuse_score_drop,Manhoos hai sala
val-1903,val,0,,कोई भी धक्का मुक्की नहीं करेंगा सभी को गाली देने का बराबर मोका मिलेगा सभी के चाय नाश्ते कि व्यवस्था करता हूं और आशा करता हूं कि सभी नयी गाली देंगे😂😂😂  आप सबसे निवेदन है लेखन में हिंदी का प्रयोग करें क्योंकि हमारे देश की गाली हिंदी में ही अच्छी लगती है कृपया गाली मोटी मोटी लिखें😂😂😂 और कोशिश करे की ज्यादातर नई गलियों का प्रयोग करें 😂😂😂ɪᴹ᭄Sᴀɴᴋᴛ Lᴜɴᴅᴀ☂,0.985,0.2879,0.6972,3,abuse_score_drop,"Koi bhi dhakka mukki nahi karenga, sabko gali dene ka barabar muka milti hai. Sabke chay-nastey ki vyavastha karta hoon aur asha karta hoon ki sab nayi gali denge 😂😂😂 Aap sabse nivedan hai lekhne me Hindi ka prayog karein kyunki hamare desh ki gali Hindi me hi accha lagti hai. Kripya gali moti moti likhein 😂😂😂 Aur koshish kare ki jyadaatarm naye galiyon ka prayog karein 😂😂😂ɪᴹ᭄Sᴀɴᴋᴛ Lᴜɴᴅᴀ☂"
val-2315,val,0,,बहुत मोटी हो,0.9875,0.0049,0.9826,3,abuse_score_drop,Tu bahut moti ho
val-2330,val,0,,चोदने से प्यार होता है 😝😝😝,0.9972,0.029,0.9682,3,abuse_score_drop,Chodne se pyar hota hai 😝😝😝
val-2520,val,0,,लाल ब्रा हटा देनी चाहिए थी।,0.995,0.0156,0.9795,3,abuse_score_drop,Lal bra hata deni chahiye thi.
val-2527,val,0,,कितनी मोटी हे यार 😂😂,0.9793,0.0084,0.9709,3,abuse_score_drop,Kitni moti he yaar 😂😂
val-2552,val,0,,मुम्बई पानी कम हेय चेन्नई तेरा बाप हेय,0.9877,0.0057,0.982,3,abuse_score_drop,"Mumbai pani kam hey, Chennai tera baap hey"
val-2590,val,0,,70 सालो से जिसने देश को  लूटने वाले सरकार हैं उसे लाना हैं,0.9451,0.0494,0.8957,3,abuse_score_drop,"70 saalo se jo desh ko lootne wala sarkar hai, usko laana hai"
val-2703,val,0,,कोठे  पर बेड जा बोत पैसे कमाएंगी,0.6078,0.0294,0.5784,3,abuse_score_drop,Kotha par bed ja bot paisa kamayenge
val-2764,val,0,,तिहाड़ भेजो इनको और इनके मां बाप को भी,0.9896,0.4554,0.5342,3,abuse_score_drop,Tihar bhejo inko aur inke ma-bap ko bhi
val-2756,val,0,,70 साल राज्य करने के बाद भी आखें नहीं खुली  अब काम हो रहा है तो सब को मिर्ची लगी है,0.9768,0.0363,0.9405,3,abuse_score_drop,"70 saal raj karne ke baad bhi aakh nahi khuli, ab kam ho raha hai toh sabko mirchi lag rahi hai"
val-2850,val,0,,"""बसंती"" इन कुत्तों के सामने मत नाचना",0.9789,0.9374,0.0415,3,abuse_lexicon_missing,Basantee in kutto ke saamne mat naachna
val-2883,val,0,,देश का सबसे बड़ा गद्दार तो यही है !,0.9929,0.0172,0.9758,3,abuse_score_drop,Des ka sabse bada gaddar to yahi hai!
val-2896,val,0,,"गांधी ने तो चरखा चलाया ,औरों से कहा तुम पिडते रहो",0.9878,0.2115,0.7763,3,abuse_score_drop,"Gandhi ne to charakha chalaaya, auron se kaha tum pidega raho"
val-2933,val,1,,"Welcome ji 💐❤️🙏 🙏🌺🦚‼️श्री‼️🦚🌺🙏     ‼️ॐ नमो नारायणा ‼️ 🍂‼️👣🦚🦚👣‼️🍂         🌿‼️ॐ•‼️🌿   🌹श्री राधे‼️राधे जी🌹 🌿""""""""""""🦚🙏🦚""""""""""""🌿 ‼️🍂जयश्रीकृष्णा 🍂‼️.        💠🌻♦️🌻💠 🍂‼️ॐ वसुदेव सुतं  देवं,कंस चाणूर मर्दनम!! 🍂देवकी परमानंदम,कृष्ण  वंदे जगद्गुरुं!! ‼️🌿🍂🦚🦚🍂🌿‼️ *नमो    नमस्ते  परमार्थरूप*          *नमो  नमस्तेऽखिलकारणाय।* *नमो  नमस्तेऽखिलकारकाय*           *सर्वेन्द्रियाणामधिवासिनेऽपि।।*     भावार्थ -- *हे परमार्थस्वरूप ! आपको नमस्कार है, नमस्कार है। आप सबके कारण हैं, आपको नमस्कार है, नमस्कार है। आप सबके कर्ता हैं, आपको नमस्कार है l आप सब इन्द्रियों में निवास करते हैं, आपको नमस्कार है l*  🌿हरे राम हरे राम राम राम हरे हरे🍂 हरे राम हरे राम राम राम हरे हरे🌿 ‼️सीताराम जय राधेश्याम‼️   🙏🌹 श्री राधे कृष्णा🌹🙏 🍂‼️🦚🧡🦚‼️🍂 🙏🌺हरे कृष्ण हरे कृष्ण  कृष्ण कृष्ण हरे हरे🌺 🙏    🌹श्री राधे राधे जी🌹   !!जय श्री राधे कृष्णा जी!!              🌺🙏🌺 🦚🌿🌳🌿🦚🌿🌳🦚      ‼️🌿बम बम🌿‼️ 💠🦚🚩🌻🌻🚩🦚💠        ‼️👣🙏👣‼️ ~~~~~~~~~~~~~~~",0.0069,0.0052,0.0017,3,collapsed_length,"Welcome ji 💐❤️🙏🙏🌺🦚‼️Shree‼️🦚🌺🙏‼️Om Namah Shivaya ‼️🍂‼️Feet peacock peacock feet ‼️🍂🌿‼️Om•‼️🌿🌹Shree Radhe‼️Radhe ji🌹🌿""""""""""""🦚🙏🦚""""""""""""🌿‼️🍂Jay shri krishna 🍂‼️💠🌻♦️🌻💠🍂‼️Om vasudev sutan devan, kans chaur mardan!! 🍂Devaki paramanandam, krishna vande jagadguru!! ‼️🌿🍂🦚🦚🍂🌿‼️*Namah namaste paramartharup* *Namah namaste akhilkaranaaya* *Namah namaste akhilkarakaya* *Sarvendriyanaam adhivasiyene api* *Bhavarth -- He paramarthaswaroop! Aapko namaskar hai, namaskar hai. Aap sabke karan hai, aapko namaskar hai, namaskar hai. Aap sabke karta hai, aapko namaskar hai. Aap sab"
val-3416,val,0,,उम्र केद की सजा हो उन कुत्तो को,0.9929,0.9747,0.0183,3,abuse_lexicon_missing,Umr ke diya saza ho un kutto ko
val-3393,val,0,,जलवा नहीं ब्रो आप हलवा ho बहोत hi बढ़ी balwa ho,0.7652,0.0079,0.7574,3,abuse_score_drop,"Jalwa nahi bro, aap halwa ho, bahut hi badhiya balwa ho"
val-3435,val,0,,चल हट भाभी,0.9938,0.0287,0.9651,3,abuse_score_drop,Chal hat bhaji
val-3440,val,0,,वा रे चूतियों,0.9971,0.9967,0.0004,3,abuse_lexicon_missing,Wa re chutiyo!
val-3465,val,0,,इस बार योगी की ही सरकार बनेगी क्योंकि मेरे सपने मै भगवान आए थे उन्होंने कहा था कि इस बार भी कुत्तो की सरकार बनेगी,0.9843,0.0088,0.9755,3,abuse_lexicon_missing,Is baar Yogi ke hi Sarkar banegi kyunki mere sapne main Bhagwan aaye the unhone kaha tha ki is baar bhi kutto ki Sarkar banegi
val-3544,val,0,,बस बस हमें सब मालूम है अंदर दिव्या और अमूल माचो दोनों है,0.9929,0.0503,0.9426,3,abuse_score_drop,"Bas bas humne sab pata chala hai, andar Divya aur Aamul macho dono hai"
val-3682,val,0,,कितना खाती हो मोटी हो जाओगी,0.9906,0.0076,0.983,3,abuse_score_drop,"Kitna khaati ho, moti ho jaogi"
val-3779,val,0,,सांड अपने लिए कोई भैस देख 😎,0.9862,0.0113,0.9749,3,abuse_score_drop,Sanda apne liye koi bhai sa diya dekh 😎
val-3798,val,0,,दीदी होते बेकार फ्रेंड,0.9879,0.012,0.9759,3,abuse_score_drop,Didi hote bakaar friend
val-3866,val,0,,लन्ड टाइट हो गया,0.9932,0.2527,0.7405,3,abuse_score_drop,Lund tight ho gaya
val-3893,val,0,,शेर को 🦁🦁🦁 कुत्तो ने मारा कुत्तो अपनी औकात मे रहो बो तुम्हारे बाप हे बाप बाप होता हे,0.9929,0.9971,-0.0042,3,abuse_lexicon_missing,"Sher ko 🦁🦁🦁 kutto ne mara, kutto apni okaat me raho, bo tumhare bap he, bap bap hota he"
val-3984,val,0,,तभी तो उत्तर प्रदेश में गैंग रेप होता है.,0.9508,0.7734,0.1774,3,abuse_score_drop,Tabhi toh Uttar Pradesh mein gang rape ho raha hai.
val-4031,val,0,,सादा लिबास में अच्छी लगती हैं जींस में तो गुंडी नजर आती हैं,0.9918,0.1153,0.8766,3,abuse_score_drop,"Sadha libas me achhi lagti hai, jeans me to gundi nazar aati hai"
val-3888,val,1,,1️⃣हंसते😄हंसते😃कट✂️जाये रस्ते🚙 2️⃣काटे✂️नही❌कटते✂️दिन☀️और रात🌙 3️⃣ सूरज☀️हुआ मध्यम🌇चांद🌙जलने🔥लगा 4️⃣चल🚶चल🚶चल🚶मेरे हांथी🐘 5️⃣मेरा जूता👞 है जापानी🇯🇵ये पतलून👖इंग्लिशतानी🇬🇧 6️⃣मेरे〽️हाथों🙌में9️⃣नो9️⃣नो चूड़ियां⭕⭕है 7️⃣फूल🌺 तुम्हें👉भेजा है खत 💌में ये फूल🌺नही ❌मेरा👤दिल❤️है 8️⃣सुन👂बाबा👲सुन👂प्यार💓की धुन🎶 9️⃣हम दोनों👫एक☝️कमरे🚪में बंद🔒हो और चाबी🔑खो जाए..,0.0208,0.9452,-0.9244,3,collapsed_length,Hansate hansate katta jaye raste
