row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts
train-13867,train,0,"Tu to khud hi chudail hai, tera photo ko kya dekhe",तू तो खुद ही चुड़ैल है तेरा फोटो को क्या देखें,0.2511,0.993,-0.7419,1
train-13881,train,0,Pagal chup beta ek kutti ko sambhal le. Khudko mara samjhta hai.,पागल चूप बेट एक कुत्ती को संभाल ले . खुदको मर्द समझता है.,0.4841,0.992,-0.5079,1
train-13890,train,0,Jalne wale pe do budh ghee dalna 😏 Swaha bolna 😃😂😂😂😂😂😂😂😂😂😂😂😂😂,जलने वालोंं पे दो बूद घी डालो 🤨 बोलो स्वाहा 😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃,0.0629,0.1503,-0.0875,1
train-13891,train,0,"Mullon ki thoek se corona falti hai aur Amit Shah ke thoek se corona tham jaata hai, isliye thoek lagakar parche bante hai...!",मुल्लों की थूक से कोरोना फैलता है और अमितशाह के थूक से कोरोना थमता है  🤔🤔 इसलिए थूक लगाकर पर्चे बांट रहे है...!! 😂😂😆😆,0.0247,0.0178,0.0068,1
train-13895,train,0,"Kya chupa hai mera naya jagya beta, bahar nikal aur bap ka balatkar karne wala l___d ka samna kar, chutiya 😆😆😆",कहा छुपा है मेरे नाजायज बेटे बाहर निकल और बाप के बलात्कारी लं______ ड का सामना कर____😆😆😆,0.9812,0.9953,-0.014,3
train-13915,train,0,"Wah moti kya nach rehi hai, chup-chup ke",वाह मोटी क्या नाच रही है चुप चुप के,0.1497,0.213,-0.0633,1
train-13892,train,0,"I'm going to school with a fake degree, then you'll say I deserve justice 😂",सज धज के स्कूल जा रही हो  फिर बाद में कहोगी मुझे इंसाफ चाहिए 😀😀😆😀😀😆😃🤣🤣😃🤣😆😆🤣😆🤣😆🤣😂🤣😆🤣,0.5675,0.4202,0.1473,4
train-13965,train,0,"Realie, but afsoos!!! Old hathyani, jhoot ki deewani wtsp ki Ruby vidhwa, kaalo nisha, paathii, bhaans aaman vaaki bhaade ki rakhelen. Sirf fek aur jhoot, hotels ke hi kabila hain. Makhan ke nahin. Iske liye laachar ki mardanga 0% aur kuttiyon ki aukaat 0% 😃😃😃😃","रेअली 😃👉लेकिन अफ़सोस!!!बूढ़ी हाथनि, झूटन की दीवानी wtsp की रूबी विधवा, कालो निशा, पाथी, भैंस अमन वाकी भाड़े की रखेलें 👎👎👎सिर्फ फेक &झूटन, होटल्स के ही काबिल हैं 👎👎मकान के नहीं 👉इसके लिये लाचार की मर्दानगी 0%&कुत्तियों की औक़ात 0%😃😃😃😃👎👎👎👎👎",0.9855,0.9794,0.0061,1
train-14002,train,0,"Satta ka nasha hai, underwear gang organization ka saath hai","सत्ता का नशा है, चड्डी गैंग संगठन का साथ है",0.1111,0.6843,-0.5732,1
train-14030,train,0,Harami ho gayi hon aur pagal ho gayi hon,हरामी हो गई हों और पागल हो गई हों,0.9846,0.9965,-0.012,3
train-14019,train,0,Usko sharm a rahi hai na sab log hai isliye,उसको शर्म आ रही है ना सब लोग हैं इसलिए,0.9903,0.9855,0.0048,1
train-14014,train,0,"Thodi moti ho jaye ye chor, mast lage re",थोडी मोटी हो जा ए छोरी.मस्त  लागे रे,0.9939,0.9904,0.0035,4
train-14058,train,0,"Utar de randi, ye sab kuch bhi nahi hai",उतार दे रंडी ए सब भी,0.9975,0.9976,-0.0002,1
train-14078,train,0,Jiska man ranga ohin jaye auron ko to sirf kapda hi ranga dikhega,जिसका मन रंगा ओही जाने औरो को तो सिर्फ कपडा ही रंगा दिखेगा,0.4204,0.872,-0.4516,1
train-14087,train,0,"Itne andar daal ke niklate niklate iske sharir se jivaatma bhi nikal jaye, sale deshdrohi, gaddar!!","इतने अंदर डालिये की निकलते निकलते इसके शरीर से जीवात्मा भी निकल जाय , साले देशद्रोही , गद्दार !!",0.9959,0.9939,0.0019,1
train-14155,train,0,Bahan ka lauda bahut mar khaega,बहन का लौड़ा बहुत मार खाएगा,0.997,0.9931,0.0039,1
train-14242,train,0,"Tujhe jitna paisa chahiye, utna paisa dunga main, tu ek nange video bana de. Message ka reply de de, paisa jitna bolae utna dunga main.",तुझे जितना पैसा चाहिए इतना पैसा दूंगा मैं तू एक नंगे वीडियो बना दे मैसेज का रिप्लाई दे दे पैसा जितना बोले उतना दूंगा मैं,0.9939,0.9913,0.0026,1
train-14303,train,0,"Haan hum samajh gaye marna tum samajh lo kyunki tum hee comment kar rahi ho, maine dekha tumko bahut se comment ab main bhi kardungi dekho tanki cheater kahin ki",हां हम समझ गए मगर तुम समझ लो क्योंकि तुम ही कमेंट कर रही हो मैंने देखा तुम्हें बहुत से कमेंट अब मैं भी करूंगी देखना टंकी चीटर कहीं की,0.0108,0.0116,-0.0008,1
train-14346,train,0,Chudai nahi chahiye,चुदाई नहीं चाहिए,0.9963,0.9886,0.0077,1
train-14381,train,0,Kya tum railve station par rehti ho?,रेलवे स्टेशन पर रहती हो क्या?,0.012,0.0077,0.0043,1
train-14391,train,0,Aaj kal ke log pyar ka izzahar bhi naked karke karte hain,आज कल के लोग प्यार का इजहार भी नंगा करवा के करते है,0.9914,0.985,0.0064,1
train-14399,train,0,"Sale desihii sahi par hai, badi sexy",सालि देसीही सहीपर है बडी सेक्सि,0.9917,0.9919,-0.0002,1
train-14438,train,0,"Kitni sharmnAk ghatna hai, insaanon se wafadaar jeev ko bhi chodhke nahi, koi baat nahi, saza to ek na ek din milegi hi",कितनी शर्मनाक घटना है इंसानों से वफादार जीव को भी नहीं छोड़ा कोई बात नहीं सजा तो एक न एक दिन मिलेगी ही,0.9342,0.944,-0.0098,1
train-14540,train,0,Tere bolne se kuchh nahi hota bhosdi wale,तेरे  बोलने से  कुछ  नही होता  रडी,0.9835,0.9947,-0.0112,1
train-14553,train,0,Gunda hai na isliye kisi ko na pata chalta kab so raha hai,गुंडा है ना इसलिए किसी को नहीं पता चलता कब सोता है,0.5938,0.6463,-0.0525,2
train-14557,train,0,Porn industry apka intezar kar rahi hai,पोर्न इंडस्ट्री आपका इंतजार कर रही है,0.9943,0.9005,0.0938,1
train-14568,train,0,Tum jaisi ladki rape ko bazaar da rahi ho,तुम जैसी लड़की रेप को बड़ावा दे रही हो,0.9968,0.9939,0.003,1
train-14561,train,0,"Sabhi mitron se nivedan hai ki plz video ko like kare, comment kare taki chhote chhote baccho ki pratibha ko nikhar sake. Aur channel ko subscribe kare jo ki link upar hai. To plz sab log support kare. Thanks so much 😁❤️🌹",सभी मित्रो से निवेदन है कि प्लीज विडियो को लाइक करे कॉमेंट करे ताकि छोटे छोटे बच्चो की प्रतिभा को निखार सके। और चैनल को सब्सक्राइब करें करे जिसका link ऊपर है तो plz everyone people support me . Thanks so much 😀❤️🌹,0.0336,0.0068,0.0268,1
train-14579,train,0,Nanga ho jaao aur pahchana bad jaayega aapki,नंगा हो जाओ और पहचान बढ़ जाएगी आपकी,0.994,0.9966,-0.0026,1
train-14625,train,0,Koi chudail dega ya nahi 🤔😂😂,कोई चुड़ैल देगी या नहीं 🤔😂😂,0.9918,0.9779,0.0139,1
train-14685,train,0,"Kuch asaamajik element hai jo sabko doodhne wale hai, unke ma-baap ke chutiyon ko doodh diya jaye.",कुछ असामाजिक तत्व है जो सबको मिटा रहे है,0.1371,0.9972,-0.8601,1
train-14684,train,0,"Video apki bahut acchi hai par isme apki bra dik rahi hai, kapde thoda sahi hai na kijiye",वीडियो आपकी बहुत अच्छी है पर इसमें आपकी ब्रा दिख रही है कपड़े थोड़ा ठीक है ना कीजिए,0.9963,0.9214,0.0749,2
train-14729,train,0,"Prem ki leela aur bhakt ki adharshila sab ek hi thali ke chatta batta hai, bevde ek ki khud biwi bhag gayi, dusre ki biwi ko abeption kar ke le gaye",प्रभु की लीला और भक्त की आधारशिला सब एक हीं थाली के चट्टे बट्टे हैं बेवड़े एक की खूद बीवी  भाग गई दूसरे की बीवी को अपहरण कर ले गए,0.9936,0.9127,0.0808,3
train-14768,train,0,"Share chat wale ne copy comment band kiya, ab sab log type karte hai, ab chamcho ke kya hoga unpadho logo ka 😂😂😂",शेयर चेट वालो ने कॉपी कमेंट बंद कर दिया क्या अब सब लोग टाइप कर रहे है अब चमचों का क्या होगा अनपढ़ लोगो का 🤣🤣🤣🤣🤣🤣,0.993,0.9877,0.0053,1
train-14786,train,0,Nangi ho kar naache,नंगी होकर नाचे,0.9964,0.9966,-0.0002,1
train-14802,train,0,Sabka apna alag-alag mahatva hota hai. Ganda agar ghode par beth jaye to dula aur dula gandey par beth jaye to dobhi kehte hain.,सबका अपना अलग-अलग महत्व होता है। गधा अगर घोड़े पर बैठ जाये तो दूल्हा और दूल्हा गधे पर बैठ जाते तो धोबी कहलाता है।,0.993,0.9971,-0.0042,2
train-14815,train,0,"Jannat ke nazaare dekhna hai to follow karo, sexy video dekhne ke liye to aajao",जन्नत के नजारे देखना है तो फॉलो करो  सेक्सी वीडियो देखना तो आ जाओ,0.9844,0.8827,0.1017,2
train-14852,train,0,"Ek baar aur na karo yeh, warna nangayi ho jayegi",एक और बार मत करना ऐसा वरना नंगी हो जाएगी,0.9961,0.9908,0.0052,1
train-14916,train,0,"Haramzada mar jaa, kapde utar ke",हरामजादी मर जा कपड़े उतार के,0.9971,0.9966,0.0005,1
train-14964,train,0,Kya kar raha hai suar,क्या कर रहा है सुअर,0.9969,0.9688,0.0281,1
train-15015,train,0,Nangi ho kar naach,नंगी होकर नाच,0.9953,0.9969,-0.0015,1
train-15019,train,0,Sala pagal hai 😍😍,साला पगल हैं 😍😍,0.9849,0.9902,-0.0053,1
train-15055,train,0,"Chu**tu, rose, chhipak rahi neeche","चू,,,,तो,,,, 🌹 चिपक,रही,निचे",0.9965,0.9946,0.0019,1
train-15093,train,0,Khol kar dikha do to boyfriend achhi banegi,खोल कर दिखा दे तो बॉयफ्रेंड अच्छी बनेगी,0.9963,0.9718,0.0245,1
train-15096,train,0,"Teen hee naam guj rhe hain. Modi, Yogi, bhago bhago 🤣🤣🤣🤣🤣🤣🤣🤣🤣",तीन ही नाम गूंज रहे हैं। मोदी योगी  भागो भागो 🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.4549,0.4239,0.0309,1
train-14452,train,0,Gazab pichhwada dance 😆😆😆😆,गज़ब पीछवाडा डांस 😆😆😆😆,0.9944,0.9945,-0.0002,1
train-15105,train,0,"Ek kapra apke liye kapra bohot mega hai, kya lagta hai?",एक कपडा आपके लिए कपडा बहुत मेगा है क्या लगता है,0.966,0.8211,0.1449,1
train-15121,train,0,Neche wala bhi dikha raha hai. Chii...,नीचे वाला भी दिखा रहा है। Chii....,0.8819,0.8589,0.023,1
train-15123,train,0,"Sooar nikal gayi bhai, chutiyapa bhi itna hai!",सूवर निकल गई भाई,0.5439,0.9973,-0.4534,3
train-15108,train,0,Chalta hu mera lund ke baal,चलता हु मेरे लं_ड के बाल,0.9511,0.9257,0.0254,4
train-15181,train,0,Doge se marwana hai kya chale ja,डॉग से मरवा ओगे क्या चले जा,0.9936,0.851,0.1426,3
train-15136,train,1,"Kashi aur Kanoj ke Raja Maharaja Jayachand Rathore/Gaharwar ek aisa mahan raja jo khud hinduon ne badname kar diya. Kई sadiyon se ek baat bhed chal ki Maharaja Jayachand gaddar the. Itihas me is baat ka koi sakhya nahi mila hai, ye bas dusmon ki ek chal thi jo aaj bhi kamayab hai. Dharma paryaay aur deshbhakt Maharaja Jayachand jee ne goori ko koi bulawa nahi bheja tha, bulawa bhejne wale char gaddar the, unke naam... (1) Madho Bhatt, (2) Pratap Jain, (3) Nitirav aur (4) Dharmayan Kasayath the. Kya Maharaja Jayachand jee itne vichaarin hai ki swayam hi apne sarvnaash ki yojana banate? Kanoj ki sena itni shaktishali thi ki Maharaja Jayachand jee bin sahayata ke Rajput Samraj Prithviraj Chau","काशी एवं कन्नौज नरेश #महाराजा_जयचंद_राठौर/ गहरवार   एक ऐसा महान राजा जिसे खुद हिंदुओं ने बदनाम कर दिया  कई सदियों से एक बात भेड़ चाल की तरह चली आ रही है... की #महाराजा_जयचंद जी गद्दार थे... इतिहास में आज तक इस बात के साक्ष्य नहीं मिले हैं, ये बस दुश्मनों की एक चाल थी जो आज भी कामयाब है।  धर्म परायण और देशभक्त #महाराजा_जयचंद जी ने गोरी को कोई बुलावा नहीं भेजा था,,,,,  बुलावा भेजने वाले #चार गद्दार थे उनके नाम..... (१) माधो भट्ट,  (२) प्रताप जैन,  (३) नितिराव      और  (४) धर्मयान_कास्यथ थे।   क्या #महाराजा_जयचंद जी इतने विचारहीन थे कि स्वयं ही अपने सर्वनाश की योजना बनाते   कन्नौज की सेना इतनी शक्तिशाली थी कि #महाराजा_जयचंद जी बिना किसी सहायता के #राजपूत सम्राट पृथ्वीराज चौहान जी को पराजित कर सकते थे... एक छोटा सा निवेदन है...🙏  जब इतिहास की जानकारी नहीं है तो कृपया कर इस तरह की पोस्ट करके अपने पूर्वजों पर लालछन  न लगाए....  जय हो #राजपूत_सम्राट_पृथ्वीराज_चौहान जी🙏 जय हो धर्मपरायण और देशभक्त #महाराजा_ जयचंद जी 🙏  🚩⚔️क्षत्रिय धर्म युगे युगे 🚩  जय श्री राम 🙏🚩 जय मां भवानी 🙏🚩",0.7138,0.0494,0.6644,2
train-15209,train,0,"Beta se nafarat itni kyun karte ho, bhosdike?",बेटी से नफरत इतनी क्यों करते हैं,0.9664,0.9975,-0.031,1
train-15213,train,0,"Yogi Baba, betiyo ke haq me aapka har fasilaa sarv manya hoga par maine ek sawaal hai, ye sab election aane par hi kyun aisa fasilaa lete ho?",योगी बाबा बेटियो के हक मे आपका हर फैसला सर्व मान्य होगा पर मेरा एक सवाल है ये सब चुनाव आने पर ही ऐसा फैसला क्यो लेना पडता है,0.1492,0.0102,0.139,1
train-15223,train,0,O Raut hamare yahan gand se kheti hota hai...,ओ रावत हमारे यहां गधा से खेती होता है..….,0.9892,0.9952,-0.0061,1
train-15258,train,0,Aise na bra dikha ke rakhna nahi toh nazar lag jayega,ऐसे ना ब्रा दिखया करो नहीं नजर लग जाएगी,0.9969,0.8673,0.1296,1
train-15308,train,0,Baddi chaddi current lag jaye,बगड़ चड्डी करंट लग जाए,0.9942,0.9827,0.0115,1
train-15269,train,0,"Sahe kaha aapne, jab bhagwan akal baat raha tha tab ye bhai BJP wale peshab karne gaye the...😂🤣😂🤣😂🤣","सही कहा आपने, जब भगवान अकल बाट रहा था तब यह भाजपाई पेशाब करने गये थे...😂🤣😂🤣😂🤣",0.9767,0.9781,-0.0014,3
train-15313,train,0,"Sali, gadi marke badal jati ho",साली गाड मारकै बदल जाती हो,0.9959,0.991,0.0049,2
train-15327,train,0,Kutta ho kya,कुत्ते हो क्या,0.9952,0.978,0.0172,1
train-15351,train,0,Iske mu se nafrat hai sala,इसके मु से नफ़रत है साला,0.9861,0.9855,0.0007,1
train-15354,train,0,Saat pagal hai kya,सात पागल है क्या,0.9741,0.992,-0.0179,1
train-15385,train,0,Hindu itna hi samajh jaate to in chutiyaon ko vote kyun dete 😠😡,हिंदू इतना ही समझ जाते तो इन चूतियों को वोट क्यों देते  😠😡,0.9972,0.996,0.0012,1
train-15406,train,0,"Mard ho ya aurat, sab chutiya hai",", मर्द हो की औरत",0.1378,0.9974,-0.8596,1
train-15441,train,0,Ye kya pagalpan hai,ये क्या पागल पन है,0.9855,0.9736,0.0119,1
train-15485,train,0,"Mera wala bhi chus lo, ek baar kya lagegi",मेरा वाला भी चुस लोगी क्या इक बार,0.9676,0.9872,-0.0196,1
train-15383,train,0,Larkiyon ko Facebook - Twitter - Instagram par 1000+ followers chahiye aur reality me ek kutta 🐕 bhi follow karle to mummy - mummy chillakar bhagti hai 😂😜😂,लड़कियो को Facebook - Ťwitter - Înstagram पर 1000+ Followers चाहिए और Řeality में एक कुत्ता 🐕 भी Follow करले तो मम्मी - मम्मी चिल्ला कर भागती है 😂😜😂,0.593,0.8506,-0.2575,2
train-15418,train,0,Main tujhe teri surat pe thuke ka saamna karta hoon,मै  थूकु क्या  तेरी  सुरत पे,0.9914,0.8571,0.1342,3
train-15518,train,0,Wao very sexy,वाओ वेरी सेक्सी,0.1562,0.0117,0.1445,1
train-15519,train,0,Kapda utaro abhi be,कपड़ा उतारो अभी बी,0.9907,0.902,0.0887,1
train-15536,train,0,"Duba maro sale, sare experts aur kuch seekho. Corona se bhi wo kahan se kahan chala gaya aur aaj tum wahi par hi ho. Kuch sham ke aur dawa nikalo nikamo. 😏😏😏😏😏",डूब मरो साले सारे एक्सपर्ट और कुछ सीखो कोरोना से भी वो कहा से कहा चला गया और आज तुम वही पर ही हो।कुछ शर्म कर और दवा निकाल निकमो।😏😏😏😏😏,0.9942,0.9871,0.0071,1
train-15522,train,0,Londa footla revo🤣🤣🤣🤣🤣,लवडा.फूटला.रेभो🤣🤣🤣🤣🤣,0.9813,0.9649,0.0164,2
train-15643,train,0,Inko chudail pakad liya kya,इनको चुड़ैल पकड़ लिया क्या,0.9968,0.9946,0.0022,1
train-15683,train,0,kutta ka madarchod,कुत्ता का goo,0.9914,0.9973,-0.0059,1
train-15703,train,0,Pagal ladki mujhse marwaa rahi hai,पागल लड़की मुझ से मरवाएगी,0.9936,0.9657,0.0279,1
train-15718,train,0,Ye dogale hai bhai. Chutiyas.,ये दोगले है भाई ।।।।,0.9882,0.9943,-0.0061,1
train-15719,train,0,Tu mujhse kya ka badla legi re chun chun ke,तू मुझसे काय का बदला लेगी रे चुन चुन के,0.025,0.8974,-0.8724,1
train-15732,train,0,"Hindu ko morak banene wale sabse bada morak hai, sure ki ouldad hai, Jai Shri Ram",हिंदुओं को मूर्ख कहने वाले सबसे बड़ा मूर्ख सूअर की औलाद है जय श्री राम,0.997,0.8695,0.1275,3
train-15747,train,0,Sali Indian ka pagal bana rahi hai,साली पागल बना रही है इंडियन का,0.9965,0.9933,0.0032,1
train-15795,train,0,Kutta dhakka kyun diya,कुत्ते धक्का क्यूं दिया,0.9464,0.9821,-0.0357,1
train-15788,train,0,"Behen pagal ho gayi hai, itni moti hai, no fun at all",बहन पागल हो गई है इतनी मोटी है मजा नहीं आता,0.9949,0.9676,0.0273,1
train-15806,train,0,Naye naye lund leti hai ye,नये नये लन्ड लेती है ये,0.9972,0.9832,0.014,1
train-15814,train,0,Auraten Ranee Laxmi Bai se ab randi bhai ho gayi hai,औरतें रानी लक्ष्मीबाई से अब रंडी भाई हो गई है,0.9941,0.9965,-0.0024,1
train-15844,train,0,Sali sahi hai,साली सही है,0.9963,0.9127,0.0836,1
train-15825,train,0,"Berozgar kyu? Kadvwa hai par satya hai. 1. Mazdoori karooge? No. 2. Paanchun ki dukaan par kaam karooge? No. 3. Bike-car ka kaam jante ho? No. 4. Bijli ke mistri banoge? No. 5. Painting ka kaam ata hai? No. 6. Mitai banaana jante ho? No. 7. Bhaya koi hastakala me nipun to hooge? No. Par main BA kiya, MA kiya, accha baat hai par kuch kaam ata nahi. Apsara kuch kaam ata hai? No. Kuch nahi ata! 😇 Ab btaao, aise youth sirf hamare hi desh me kyu hai? Kyunki hamara youth dikhawat ki zindagi jeene ka adi ho gaya hai. Yahan sabko kursi wala naukri chaiye jo me koi kaam bhi na karna pada. Is aisa youth sach me desh ke liye abhisap hai jo khudko ajeevika ke","बेरोजगारी क्यूँ?            कड़वा है मगर सत्य है   1.मजदूरी करोगे....?      नहीं  2.परचुन की दुकान पर काम करोगे..?      नहीं 3. बाइक कार का काम जानते हो..?     नहीं 4. बिजली के मिस्त्री बनोगे...?     नहीं 5. पेंटिंग का काम आता है..?     नहीं 6. मिठाई बनाना जानते हो...?     नहीं 7. भैया कोई हस्तकला मे निपुण तो होगे...?     नहीं पर मैं B. A. किया हुँ, M.A. किया हुँ I बहुत अच्छी बात है पर कुछ काम जानते हो I कुछ तो काम आता होगा सैकड़ों की संख्या में काम है I नहीं काम तो कुछ नहीं आता I😇  बताओ अब ऐसे युवा सिर्फ हमारे ही देश में क्यूँ है?  क्योंकि हमारा युवा दिखावे की जिंदगी जीने का आदि हो गया है l यहां सबको कुर्सी वाली नोकरी चाहिए जिसमें कोई काम भी ना करना पड़े l ऐसा युवा सच में देश के लिए अभिशाप ही है l जहां अपनी आजीविका के लिए भी काम करने से हिचकिचाता है l शर्म आनी चाहिए खुद की कमजोरी को बेरोजगारी का नाम देते हुए l हर साल लाखों बच्चे डिग्री लेके निकलते है पर सच कहू तो सब के हाथ में काग़ज़ का टुकड़ा होता है हुनर नहीं l जब तक आप खुद में कुछ हुनर पैदा करके उसको आजीविका अर्जन में प्रयोग मे नह",0.0611,0.024,0.0371,2
train-15876,train,0,Behen ji kam se kam chammach to le hi leti,बहन जी कम से कम चम्मच तो ले लिया होता,0.9917,0.9923,-0.0006,3
train-15886,train,0,Tujya aila baswa ghodyacha bulyavre,तूज़्या आईला बसव घोद्याच्य बुल्यवर,0.9143,0.963,-0.0487,1
train-15933,train,0,Itna bada ho gaya hai pagal ladka kaise kar raha hai 😂🤣😁😁🤣🤣😜,इतना बड़ा हो गया है पागल लड़का कैसे कर रहा है 🤭🤭🤭😂🤣😂🤣😁🤣😁🤣🤣😜😜😜,0.5751,0.9192,-0.3441,1
train-15963,train,0,"Jinko petrol bahut mahenga lag raha tha, ab se apna jaisey sasta ho gaya hai, kripya peene ka shuru kardo.",जिनको पेट्रोल बहुत महंगा लग रहा था आज से सस्ता हो गया है कृपया खरीद के पीना शुरू कर दे.,0.0467,0.0214,0.0253,1
train-15973,train,0,"Sharm, haya, lajjya sab kuch is dance mein hai",शर्म हया लज्जा दोनों इस डांस मैं,0.9942,0.8681,0.1261,1
train-16000,train,0,Harami tum sab log ho,हरामी तुम सब लोग हो,0.9973,0.9948,0.0025,1
train-16073,train,0,Chaddi FCS bank mein rakh lo,चड्ढी फ सी बैंक,0.9903,0.9577,0.0326,1
train-16084,train,0,Bhai sach chas bata chaddi. Dekh ke aur kuch 😂😂😂😂😂,भाई सच चस  बता   चड्डी। देखी  और कुस 🤣🤣🤣🤣🤣,0.9867,0.915,0.0717,1
train-16177,train,0,Chhakka ki padhai kar rahi hai,छक्का की पढ़ाई कर रही हैं,0.9953,0.9933,0.002,1
train-16170,train,0,Tumhare jaise ladke hain janab jinko muthi marne ho to ghar ke bahar jana padta hai ki bathroom kam pada tha ya hum muthi marne wale loke ke baal muthi marne ke liye door jaa rhe hain,तुम्हारे जैसे लड़के हैं जनाब जिनको मुट्ठी मारना होता तो घर के बाहर जाना पड़ता है कि बाथरूम कम पड़ गया था कि हम मुट्ठी मारने के लिए जो दूर जा रहे हो मुट्ठी मारने लोड़े के बाल,0.9927,0.9061,0.0866,2
train-16192,train,0,Madarchodo video banaane wale ki,मादरचोदो वीडियो बनाने बाले की,0.9974,0.9845,0.0129,1
train-16226,train,0,Dugla Hindu ko mugla ka naam chahiye,दोगला हिन्दू को mugla का नाम चाहिए,0.9944,0.9761,0.0183,1
train-16238,train,0,Aisi randi se kon pyar karega jo pehla pyar ko chhodkar dusra pyar ke paas chali gayi hai,ऐसी रंडी से कौन प्यार करेगा कि जो पहला प्यार को छोड़कर दूसरा प्यार के पास चला चली गई,0.9966,0.9973,-0.0007,1
train-16240,train,0,Yasha bidevo bana ke randi bana jaavo,येशा बीडिवो बनाने से अछा रंडी बन जावो,0.9969,0.9966,0.0003,1
train-15438,train,0,Haramkhore Gujaratiyancha bhadwa. Maharashtra droti.,हरामखोर गुजरात्यांचा भडवा. महाराष्ट्रद्रोही.,0.997,0.9928,0.0042,1
train-16245,train,0,Arey sala kitna virus banaya hai tumne,अरे सालो कितना वायरस बनाओ गे,0.9847,0.9187,0.066,1
train-16256,train,0,"Dudh bahut bade bade he yar, jhul raha hai",दुध बहुत बड़े बड़े हे यार झुलरहा है,0.9014,0.7682,0.1332,1
train-16282,train,0,Maa ke saale kaarwa ke aayi hai,मसाज  करवा कर आई है,0.9728,0.9567,0.0161,2
train-16280,train,0,Suaar ke khoon ko,सूअर के खून को,0.9939,0.9896,0.0043,3
train-16414,train,0,"Arey kuttie apni chaddi bhi utar do aur jo dekh rahi hai na, pura gol dekh do, bahut accha lagega, pura 5 saal aayenge",अरे कुत्ती अपनी चड्डी भी उतार दे और यह जो दिखा रही है ना यह पूरा गोल दिखा दे बहुत अच्छा लगेगा पूरे 5 वर्ष आएंगे,0.9966,0.9973,-0.0007,1
train-16456,train,0,Thik hai tumhari aadat hai pichhwada dikhaaye,ठीक है तुम्हारी आदत है पिछवाड़ा दिखाएं,0.9968,0.997,-0.0003,1
train-16507,train,0,Karan Johar chhakka,करण जोहर छक्का,0.9166,0.9316,-0.015,1
train-16540,train,0,Chut ki kat nazar a rahi hai,चुत कि कट नजर आ रही है,0.9971,0.9864,0.0107,1
train-16424,train,0,Tumhara boyfreand ka khara nahi ho raha hai to mera khara hai,तुमारा boy freand का खड़ा नही हो रहा हैं तो मेरा खड़ा हैं,0.9856,0.9002,0.0854,3
train-16630,train,0,"Itna sexy video mat banao, nahi to koi finger nahi chhod dega tumpe",इतना सेक्सी वीडियो मत बनाओ नहीं कोई उंगली कर दे,0.9839,0.98,0.0038,1
train-16664,train,0,Aapne behen ko bhej do sale,अपने बहन को भेज देना साले,0.9956,0.9924,0.0032,1
train-16621,train,0,"Tum badi acchi ho, kutti, jaise jaise nahi pata kis ke saath romance karte parda hai, sattar chuhe khaakar billi haj ko chali, khud ko dekho phir gyaan baanti 😜😂",तू बड़ी अच्छी है कुत्ती कही की  न जाने किस के साथ रोमांस करते घूम रही  सत्तर चूहे खाकर बिल्ली हज को चली खुद को देख फिर ज्ञान बांट😜😂,0.9508,0.9542,-0.0034,2
train-16669,train,0,Mahara sala joginder,माहरा साला जोगिंदर,0.9952,0.9873,0.008,1
train-16778,train,0,Mouth par kaapda bande ki saza hai kya India me...,मुंह पर कपड़ा बांधने की सजा है क्या इंडिया में....,0.9745,0.9616,0.0128,1
train-16771,train,0,Ab yeh toh aamir babu ki na jaiz gandu beti hai 😂😂😂😂,आजकल के अमीर बाप की ना जायज औलाद है ये 😂😂😂😂,0.9904,0.9924,-0.002,1
train-16790,train,0,"Behen teri bhi hai, bhool mat, nubde bosi ke",बहेन तेरी भी है भुल मत नुबडे बोसडी के,0.997,0.9258,0.0712,1
train-16809,train,0,Aja meri gand maro puri raat,आजा मेरे पास गांड मारेंगे पूरी रात,0.9971,0.9968,0.0002,1
train-16884,train,0,"Sahi kaha aapne, Azadi ke baad se lekar 2014 tak kitne chamcha chamche the, sab kachre me gaye. Ab toh fibre ke chamcha chamche reh gaye.",सही कहा आपने आजदी के बाद से लेकर 2014 तक कितने चमचा चमची थे सब कचरे मे गये अब तो फाइबर के चमचा चमची रेहे गये,0.997,0.9924,0.0046,1
train-16868,train,0,"Aamool doodh company ka malaik sabse jyada bhukha nanga hai, shayad isliye sabse jyada jaldiyat se doodh ke rate badhata hai.",अमूल दूध कंपनी का मालिक सबसे ज्यादा भूखा नंगा है शायद इसलिए सबसे ज्यादा जल्दी हो यही रेट बढ़ाता दूध पर,0.9935,0.9376,0.0559,2
train-16950,train,0,"Un logo ko fasi dena chahiye, jee se mar dalna",फसी देना चाहिए उन लोगों को जान से मार डालो🙏🙏🙏🙏🙏,0.9852,0.9793,0.0059,2
train-16949,train,0,"Samaj rahe ho na kiincha bol raha hoon, jo ya bol raha hoon na wahi sach hai jo 65 saal mein Congress sarkar ne banaya tha desh mein wahi bechara bech raha hain.",समज रहे हो ना क्या बोल रहा है जो या बोल रहा है ना वहीं सच है जो 65 साल में कांग्रेस सरकार ने बनाया था देश में वहीं बेच रहा है,0.9285,0.8493,0.0792,1
train-16973,train,0,Bhai sab toh theek hai par pahle nails kate ho jaye yaar,भाई सब तो ठीक है पर पहले नाखून काट लो,0.1142,0.0101,0.1041,1
