row_id,split,label,text,hindi_text,seed_text,seed_origin,variant,cosine,judge_label,judge_conf,hinglish_abuse,source
synth-train-688-obfuscation,train,0,"Sal@ s@kl@ bh@turuje jaisi h@i, aur 🤣🤣🤣🤣🤣😁😁😁🤣🤣🤣",साला सकल भठूरे जैसी हैँ और 🤣🤣🤣🤣🤣😁😁😁🤣🤣🤣,"Sala sakal bhathure jaisi hai, aur 🤣🤣🤣🤣🤣😁😁😁🤣🤣🤣",train_quarantine,obfuscation,0.6612,0,0.9,0.0226,hard_aug
synth-val-207-paraphrase,train,0,"Ha yeh pata chal chuka hai. Tanie apne gaon ka gunda hai. Paise byaj lena dena ka kaam karta tha. Jo nahi de raha hota uska fasal, khet, tractor aur ghar kabza kar leta tha. Aur marne peete rakhna common baat thi. Tabhi apne bhashan main kaha tha ki main sabko theek kar dunga.","हा यह स्पष्ट हो चुका है। टेनी अपने गांव का गुंडा है। पैसे ब्याज लेने देने का काम करता था। जो नही देता उसका फसल, खेत, ट्रैक्टर और घर कब्जा कर लेता था। और मारना पीटना सामान्य बात थी। तभीअपने भाषण में कहा था कि मैं सभी को ठीक कर दूँगा।","Ha yeh clear ho chuka hai. Tanie apne gaon ka gunda hai. Paise byaj lena dena ka kaam karta tha. Jo nahi deta uska fasal, khet, tractor aur ghar kabza kar leta tha. Aur marana peetana saman bati thi. Tabhi apne bhashan mein kaha tha ki main",val_error,paraphrase,0.9134,0,0.9,0.0247,hard_aug
synth-val-207-obfuscation,train,0,"Ha yeh cle@r ho chuka hai. Tanie apne gaon ka gunda hai. Paise byaj lena dena ka kaam karta tha. Jo nahi deta uska fasal, khet, tractor aur ghar kabza kar leta tha. Aur marana peetana saman bati thi. Tabhi apne bhashan mein kaha tha ki main sabko theek kar dunga.","हा यह स्पष्ट हो चुका है। टेनी अपने गांव का गुंडा है। पैसे ब्याज लेने देने का काम करता था। जो नही देता उसका फसल, खेत, ट्रैक्टर और घर कब्जा कर लेता था। और मारना पीटना सामान्य बात थी। तभीअपने भाषण में कहा था कि मैं सभी को ठीक कर दूँगा।","Ha yeh clear ho chuka hai. Tanie apne gaon ka gunda hai. Paise byaj lena dena ka kaam karta tha. Jo nahi deta uska fasal, khet, tractor aur ghar kabza kar leta tha. Aur marana peetana saman bati thi. Tabhi apne bhashan mein kaha tha ki main",val_error,obfuscation,0.9939,0,0.9,0.1594,hard_aug
synth-train-661-paraphrase,train,0,"Sofia Ansari ki dadi... ek raat ke 5 paise leti thi, maa ek raat ke 50 rupya leti thi, sofia ansari 500 leti hai aur sofia ansari ki hone wali ladki 5000 rupaye lagegi. bhai log ab se larki ki booking kar lo.","सोफिया अंसारी की दादी ...ऐक रात के 5 पैसे लेती थी,,, माँ ऐक रात के 50 रूपया ले तो थी,,,, सोफिया अंसारी 500 लेती है और सोफिया अंसारी की  होने वाली लड़की 5000 रुपये लगी।  भाई लोगों अभी से लड़की की बुकिंग कर लो।","Sofia Ansari ki dadi... ek raat ke 5 paisa leti thi, ma ek raat ke 50 rupya leti thi, sofia ansari 500 leti hai aur sofia ansari ki hone wali ladki 5000 rupaye lagegi. bhai log ab se larki ki booking kar lo.",train_quarantine,paraphrase,0.989,0,0.95,0.204,hard_aug
synth-train-661-obfuscation,train,0,"Sofia Ansari ki d@di... ek r@t ke 5 paise leti thi, m@ ek r@t ke 50 rupya leti thi, sofia ansari 500 leti hai aur sofia ansari ki hone wali l@di 5000 rupaye lagegi. bh@i log ab se l@ki ki booking kar lo.","सोफिया अंसारी की दादी ...ऐक रात के 5 पैसे लेती थी,,, माँ ऐक रात के 50 रूपया ले तो थी,,,, सोफिया अंसारी 500 लेती है और सोफिया अंसारी की  होने वाली लड़की 5000 रुपये लगी।  भाई लोगों अभी से लड़की की बुकिंग कर लो।","Sofia Ansari ki dadi... ek raat ke 5 paisa leti thi, ma ek raat ke 50 rupya leti thi, sofia ansari 500 leti hai aur sofia ansari ki hone wali ladki 5000 rupaye lagegi. bhai log ab se larki ki booking kar lo.",train_quarantine,obfuscation,0.907,0,0.95,0.7668,hard_aug
synth-train-19887-paraphrase,train,0,"Amitabh toh corona se mara nahi, abhi tak koi bhi celeb corona se mara nahi hai, kyunki logon ko darana hai, isliye fake news phelai ja rahi hai, or sarkar iska fayda utha rahi hai.","अमिताभ तो नही मरा कोरोना से , अभी तक कोई भी सेलिब्रेटी कोरोना से नही मरा क्यों ये सब लोगों को डराने के लिए अफवाह फैलाया जा रहा है, इसके आड़ में सरकार अपना फायदा निकाल लेगा","Amitabh toh nahi mara corona se, abhi tak koi bhi celebrity corona se nahi mara, kyunki ye sab logon ko darane ke liye afvaah phelai jaa raha hai, iske ad mein sarkar apna faida nikal lega",train_quarantine,paraphrase,0.723,0,0.85,0.5716,hard_aug
synth-val-2510-mix_hindi_heavy,train,1,Aaj se 1450 saal pehle betiyon ka janam hota tha to vo log betiyon ko jeenda jameen me dafna diya karte the. Phir jab hamare nabi yaani allah ke messenger aye to unhone betiyon ko bacana shuru kiya aur maan behen betiyon ko izzat di aur unhe unka haq de diya or maan behen betiyon ki izzat karna sikhaya. Ye kaam dunia me sabse pahle hamare nabi ne kiya hai. Is liye mere islam dharma pe mujhe farakar hai 💞🌹,आज से  1450 साल पहेले बेटीयों का जन्म होता था तो वो लोग बेटीयों को जींदा जमीन में दफना दिया करते थे फिर जब हमारे नबी याने अल्लाह के मेसेंजर आए तो उनहोंने बेटीयों बेटीयों को बचाना सुरु किया और माँ बहेन बेटीयों को इज्जत दी और उनहे उनका हक दिलाया ओर माँ बहेन बेटीयों की इज्जत करना सिखाया ये काम दुनिया में सबसे पहले हमारे नबी ने किया है इस लिए मुझे मेरे इसलाम धर्म पे फक्रहै 💞🌹,Aaj se 1450 saal pehle betiyon ka jnmat hota tha to vo log betiyon ko jeenda jameen me dafna diya karte the. Phir jab hamare nabi yane Allah ke messenger aaye to unhone betiyon ko bachana shuru kiya aur maan behen betiyon ko izzat di aur un,val_error,mix_hindi_heavy,0.9802,1,0.9,0.3864,hard_aug
synth-train-11635-paraphrase,train,0,"Tera papa kya karta hai, ghar ke ghisa hai ya kapade dho raha hai",तेरा बाप क्या करता है बरत घीसता है या कपडे धोता है,"Tera baap kya karta hai, ghar ke ghisa hai ya kapade dho raha hai",train_quarantine,paraphrase,0.938,0,0.9,0.9697,hard_aug
synth-train-19887-obfuscation,train,0,"Amitabh toh nahi m@ra coron@ se, @bhi tk koi bhi c3lebrity coron@ se nahi m@ra, kyuinki y3 s@b logon ko dr@ne ke lie @fvaah ph3l@i j@ r@h@ h@i, iske @d me sark@r @pna f@id@ nikal leg@","अमिताभ तो नही मरा कोरोना से , अभी तक कोई भी सेलिब्रेटी कोरोना से नही मरा क्यों ये सब लोगों को डराने के लिए अफवाह फैलाया जा रहा है, इसके आड़ में सरकार अपना फायदा निकाल लेगा","Amitabh toh nahi mara corona se, abhi tak koi bhi celebrity corona se nahi mara, kyunki ye sab logon ko darane ke liye afvaah phelai jaa raha hai, iske ad mein sarkar apna faida nikal lega",train_quarantine,obfuscation,0.6232,0,0.8,0.906,hard_aug
synth-train-5627-contrastive,train,0,"Abey, Pakistan wale, apni dharati ke neeche permanent bomb to nahi phod liye, jaao 72 houri ke paas aapko swagat hai 😂😂😂.",अबे कहीं पाकिस्तान वाले अपनी धरती के नीचे परमनु बम तो नहीं फोड़ लिए  जाओ 72 हूरो के पास आपका स्वागत है 😂😂😂,"Abey, Pakistan wale, apni dharati ke neeche permanent bomb to nahi phod liye, jaao 72 houri ke paas aapka swagat hai 😂😂😂",train_error,contrastive,0.966,0,0.9,0.9643,hard_aug
synth-train-9593-paraphrase,train,0,"Nahin koi majbur hai, nahin koi lachaar hai, rote rehna to aapki paidaai wali beejari hai.",ना कोई मजबूरी है ना कोई लाचारी है रोना तो आपकी पैदाइशी बीमारी है,"Nahin koi majbooori hai, nahin koi laachari hai, rona to aapki paideesi beemari hai",train_quarantine,paraphrase,0.7706,0,0.9,0.0195,hard_aug
synth-train-13156-paraphrase,train,0,"Teri abbu sayyad Gilani Allah ko pyaar ho gya, jashn manta ❤️ day 😹 😹 😹 😹 😹",तेरा अब्बू सय्यद गिलानी अल्लाह को प्यारा हो गया जश्न मना ❤️ डे😹😹😹😹😹,"Teri abbu sayyad Gilani Allah ko pyara ho gaya, jashn mana ❤️ day 😹 😹 😹 😹 😹",train_error,paraphrase,0.9174,0,0.85,0.858,hard_aug
synth-train-13752-paraphrase,train,0,Bahut hi dukh ki baat hai. Aaj ka best song hai. Aur ye specially un ladkiyon ke liye hai jo dusron ki izzat ni jaan. Phir achaanak kya hogaa jab papa ka dil roe. Phir ek vyatha hoti hai. Tab papa duhai karta hai. Bablu ki duaen leti jaye. Ja tuje pati beemaar mile. Maike ki kabhi na yad aaye. Sasaurl mein itni mar padaye. Aur ghar tatti se bhara hai. Gobar kodhe ki kami nahi. Aur ye hum nahi keh rahe hai... Papa duhai karta hai.,बहुत बहुत दुख की। बात है .आज का बेस्ट सॉन्ग.. और ए उन लड़कियों के लिए है.. जो दूसरों की इज्जत करना ना जानू.. फिर अचानक क्या होगा.. जब पापा का दिल रोएगा.. फिर एक विदाई होती है.. तब पापा दुहाई देता है.. बाबुल की दुआएं लेती जा.. जा तुझे पति बीमार मिले. मायके कि कभी ना याद आए.. ससुराल में इतनी मार पड़े.. और घर टट्टी यू से भरा हुआ.. गोबर कोड़े की कमी नहीं.. और यह हम नहीं कह रहे हैं... ए तो बाप दुहाई देता है,Bahut bahut dukh ki baat hai. Aaj ka best song hai. Aur ye specially un ladkiyon ke liye hai jo dusron ki izzat karna nahi jaante. Phir achanak kya hogaa jab papa ka dil roe? Phir ek vidadai hoti hai. Tab papa duhai karta hai. Bablu ki duae,train_error,paraphrase,0.9768,0,0.9,0.0494,hard_aug
synth-train-1326-paraphrase,train,1,"Bad quality ka virus hamare andar nahi hai, nahi to hum bhi sun lete",घटिया क्वालिटी के वायरस हमारे अंदर नहीं थे नहीं तो हम भी सुन लेते हैं,"Ghatiya quality ke virus hamare andar nahi the, nahi to hum bhi sun lete hain",train_error,paraphrase,0.8359,1,0.9,0.0167,hard_aug
synth-val-3939-paraphrase,train,0,"Anty aajao, aapko raat mei pass leke ag lai",आंटी आ जाओ आप पास आग रात में लाइए,"Anty aajao, aapko raat mei pass lai ke ag lai",val_error,paraphrase,0.9214,0,0.9,0.0115,hard_aug
synth-train-1326-mix_hindi_heavy,train,1,"Ghatiya quality ke virus hamare andar nahi the, nahi to hum bhi sun lete hain.",घटिया क्वालिटी के वायरस हमारे अंदर नहीं थे नहीं तो हम भी सुन लेते हैं,"Ghatiya quality ke virus hamare andar nahi the, nahi to hum bhi sun lete hain",train_error,mix_hindi_heavy,0.984,1,0.9,0.5012,hard_aug
synth-val-3939-obfuscation,train,0,"Anty aaj@o, aapko r@t mei pa$$ lai k3 ag liy3",आंटी आ जाओ आप पास आग रात में लाइए,"Anty aajao, aapko raat mei pass lai ke ag lai",val_error,obfuscation,0.6612,0,0.9,0.1567,hard_aug
synth-train-14314-contrastive,train,0,"Bolo do pagal, humein man mein na rakho kuch bhi.",बोल दो पागल हमें भी मन मैं ना राखिए कुछ भी।,"Bolo do pagal, humein bhi man mein na rakho kuch bhi.",train_error,contrastive,0.9512,0,0.85,0.2192,hard_aug
synth-val-539-contrastive,train,0,Beta bade haraam ho. 😁😁,बेटा बड़े हरामी हो 😁😁,Beta bade haraam ho 😁😁,val_error,contrastive,0.8891,0,0.9,0.9953,hard_aug
synth-train-2053-paraphrase,train,1,"Abhi Chhattisgarh mein Bhindy ki visa bhej do, Ambikapur wala village jeetne wala hai. Yeh to zor wali bhindy hai, nahi bhejo to soch le.",भिंडी की वीजा को अभी छत्तीसगढ़ में भेजा जाए विलेजअंबिकापुर क्या जोरदार भिंडी है नहींभेजिएगा तो सोच लीजिए,"Bhindy ki visa ko abhi Chhattisgarh mein bheja jaye, village Ambikapur ko jeetna padega. Bade zor wali bhindy hai. Nahi bhejoge to soch le.",train_error,paraphrase,0.7651,1,0.85,0.7489,hard_aug
synth-train-7564-paraphrase,train,0,Hame mil jayega burra.,हमको मिलेगा bur,Hame mil jayega bur,train_error,paraphrase,0.8804,0,0.85,0.3202,hard_aug
synth-train-7564-obfuscation,train,0,Hame mil j@yega b#r,हमको मिलेगा bur,Hame mil jayega bur,train_error,obfuscation,0.6842,0,0.85,0.0088,hard_aug
synth-train-8868-paraphrase,train,0,"Is tanashaah ko Bharat mein hona chahiye, jo log Modi se nakhush hain unhe khush rehne ki achchi chance milegi.",इस तानाशाह को भारत में होना चाहिए जो लोग मोदी जी से नाखुश हैं उन्हें खुश रहने का अच्छा मौका मिल जाता,"Is tanashaah ko Bharat mein hona chahiye, jo log Modi ji se nakhush hain unhe khush rehne ka achcha muka milti hai",train_error,paraphrase,0.8446,0,0.9,0.0151,hard_aug
synth-train-8868-obfuscation,train,0,"Is t@nash@h ko Bhar@t mein hona ch@hiye, jo log Modi ji se nakhush h@in unhe khush rehne k@ achcha muk@ milti h@i",इस तानाशाह को भारत में होना चाहिए जो लोग मोदी जी से नाखुश हैं उन्हें खुश रहने का अच्छा मौका मिल जाता,"Is tanashaah ko Bharat mein hona chahiye, jo log Modi ji se nakhush hain unhe khush rehne ka achcha muka milti hai",train_error,obfuscation,0.7658,0,0.9,0.0141,hard_aug
synth-train-15692-paraphrase,train,0,"Ab jake anand mila. ""Har jagah killers present hai, world me jeena tough ho raha hai","अब जा के आनंद मिला । ""हर जगह कातिल खडे है,    दुनिया मे जीना मुश्किल हो रहा है ""l","Ab ja ke anand mila. ""Har jagah killer khade hai, duniya me jeena mushkil ho raha hai",train_error,paraphrase,0.6953,0,0.85,0.0498,hard_aug
synth-val-3744-paraphrase,train,1,"Chote log kaise kaise video bana rhe ho, kya kya casam dete rehte ho hum dono",छोटे लोग कैसे कैसे वीडियो बनाते हो क्या क्या कसम देते रहता है हम दोनों,"Chote log kaise kaise video banate ho, kya kya kasam dete rehte ho hum dono",val_error,paraphrase,0.9373,1,0.9,0.8118,hard_aug
synth-val-3744-mix_hindi_heavy,train,1,"Chote log kaise kaise video banate ho, kasam kya kya de rhe ho hum dono",छोटे लोग कैसे कैसे वीडियो बनाते हो क्या क्या कसम देते रहता है हम दोनों,"Chote log kaise kaise video banate ho, kya kya kasam dete rehte ho hum dono",val_error,mix_hindi_heavy,0.9184,1,0.85,0.8265,hard_aug
synth-train-16620-paraphrase,train,0,"Bhagat Singh desh premi, sabke man me basate hain, is suar ke parchhai bhi shri Bhagat Singh par nahi padi chaiye","भगत सिंह देश प्रेमी ,सभी के मन में बसते हैं ,इस सुअर की परछाई भी  श्री भगत सिंह पर नही पड़नी  चाहिए","Bhagat Singh desh premi, sabke man me basate hain, is sur ki parchhai bhi shri Bhagat Singh par nahi padi chahiye",train_quarantine,paraphrase,0.951,0,0.95,0.0155,hard_aug
synth-train-16620-contrastive,train,1,"Bhagat Singh desh premi, sabke man me basate hain, is sur ki parchhai bhi shri Bhagat Singh par nahi padi chahiye.","भगत सिंह देश प्रेमी ,सभी के मन में बसते हैं ,इस सुअर की परछाई भी  श्री भगत सिंह पर नही पड़नी  चाहिए","Bhagat Singh desh premi, sabke man me basate hain, is sur ki parchhai bhi shri Bhagat Singh par nahi padi chahiye",train_quarantine,contrastive,0.9907,1,0.95,0.0425,hard_aug
synth-val-338-paraphrase,train,0,"Ram bhakts na dream about jangre mein band karna, kyunki ham wahi adharmik sher hain jo jiski bhi shikar karte hain to uski jism to rooh bhi kamp jata hai 😎 Jai Jai Shree Ram 🚩🙏",राम भक्तों को जंजीरों में कैद करने का**  सपना मत देखो** * क्योंकि हम वह आदमखोर शेर हैं ** कि हम जिस का भी शिकार करते हैं **   उसका जिस्म क्या उसका रूह भी  कांप जाती हैं😎   जय जय श्री राम🚩🙏,"Ram bhakton ko janjiron mein kaadne ka sapna mat dekho, kyunki hum wahi adamkhore sher hain ki hum jiski bhi shikar karte hain to uska jism kya uska rooh bhi kaam jati hai 😎 Jay jay shri Ram 🚩🙏",val_error,paraphrase,0.6882,0,0.85,0.0331,hard_aug
synth-train-2033-paraphrase,train,0,"Bhosdk, kutti bhi hai yaar.",कुत्ता भी है,Kutta bhi hai,train_quarantine,paraphrase,0.5665,0,0.9,0.9965,hard_aug
synth-val-338-obfuscation,train,0,"Ram bhakton ko janjiron mein k@dn3 ka s@pna m@t d3kh0, kyun3ki hm wahi @d@mkhor3 sh3r h@in3 ki hm jiski bhi shik@r krte h@in3 to usk@ jism kya usk@ r00h bhi k@am j@ti h@i 😎 J@y j@y shri R@M 🚩🙏",राम भक्तों को जंजीरों में कैद करने का**  सपना मत देखो** * क्योंकि हम वह आदमखोर शेर हैं ** कि हम जिस का भी शिकार करते हैं **   उसका जिस्म क्या उसका रूह भी  कांप जाती हैं😎   जय जय श्री राम🚩🙏,"Ram bhakton ko janjiron mein kaadne ka sapna mat dekho, kyunki hum wahi adamkhore sher hain ki hum jiski bhi shikar karte hain to uska jism kya uska rooh bhi kaam jati hai 😎 Jay jay shri Ram 🚩🙏",val_error,obfuscation,0.5856,0,0.95,0.012,hard_aug
synth-train-2033-obfuscation,train,0,Ku.tta bhi h@i,कुत्ता भी है,Kutta bhi hai,train_quarantine,obfuscation,0.593,0,0.95,0.0477,hard_aug
synth-train-9916-paraphrase,train,0,"Ye kaal wala log hai, kaal to kha jata hai, kya kr skte hai, boht dukhki baat hai",ये काल लोक है काल तो खा जाता है क्या करे बहुत दूख की बात है,"Ye kaal lok hai, kaal toh kha jata hai, kya karaye, bahut dukh ki baat hai",train_error,paraphrase,0.777,0,0.85,0.973,hard_aug
synth-train-9916-obfuscation,train,0,"Ye k@l l0k hai, k@l t0h kh@ j@t@ hai, kya k@rAye, b@hut dukh kI b@t hai.",ये काल लोक है काल तो खा जाता है क्या करे बहुत दूख की बात है,"Ye kaal lok hai, kaal toh kha jata hai, kya karaye, bahut dukh ki baat hai",train_error,obfuscation,0.5756,0,0.8,0.0636,hard_aug
synth-train-1685-obfuscation,train,0,"Saram karo behn@,","सरम करो बहनों,,","Saram karo behno,",train_error,obfuscation,0.8235,0,0.9,0.0146,hard_aug
synth-train-1429-paraphrase,train,0,Vaise bhi wo gand hai,वैसे भी गंदी है,Vaise bhi gandi hai,train_quarantine,paraphrase,0.7509,0,0.95,0.997,hard_aug
synth-train-1429-obfuscation,train,0,Vaise bhi g@ndi h@i,वैसे भी गंदी है,Vaise bhi gandi hai,train_quarantine,obfuscation,0.6842,0,0.95,0.0202,hard_aug
synth-train-11048-mix_hindi_heavy,train,1,"Pura wakt kame hi nikal doge to rest kabhie karo ge, sharir jab sukh se rhega tab agle ka sukh prapt hoga.",पूरा वक्त काम में ही निकाल दोगे तो रेस्ट कब करोगे शरीर जब सुख से रहेगा तभी ना आगे का सुख प्राप्त होगा,"Pura wakt kam mein hi nikal doge toh rest kab karo ge, sharir jab sukhe se rehenga tab na agle ka sukha prapt hoga",train_error,mix_hindi_heavy,0.8124,1,0.95,0.9692,hard_aug
synth-train-10231-mix_hindi_heavy,train,1,"Shir mein jahan bale gir jaaye wahan lahsun aur jaiphal pis kar pani dene se paste banaaye aur lagaye, adha ghanta baad dho daalne. 2-3 mahine mein gande bale uge jaate hain.",शिर में जहाँ बाल गिर जाए वहाँ लं और जायफल पिसकर पानी देकर पेस्ट बनाये और लगाये आधा घंटा बाद धो डालें.2/3 माहिने में घने बाल उग जाती है.,"Shir mein jahan bale gir jaaye wahan lahsun aur jaiphal pis kar pani dekar paste banaaye aur lagaye, adha ghanta baad dho daalne. 2-3 mahine mein gande bale uge jaate hain.",train_error,mix_hindi_heavy,0.9765,1,0.95,0.6165,hard_aug
synth-val-2737-paraphrase,train,1,Kya ye bomb Paksitton se aaya hai to hum gye kyaam se.,कया ये बम पाकिस्तान से आ रहा है तो हम गये काम से।,Kya ye bomb Pakistan se aaya hai to hum gaye kyaam se.,val_error,paraphrase,0.8594,1,0.8,0.0898,hard_aug
synth-train-12543-obfuscation,train,0,E bakw@s ang prad@rshan karna sh@rm nahi aati hai,ई बकवास अंग प्रदर्शन करने में शर्म नहीं आती है,E bakwas ang pradarshan karna sharam nahi aati hai,train_quarantine,obfuscation,0.7924,0,0.9,0.0185,hard_aug
synth-train-13915-paraphrase,train,0,"Woh moti kya dance kr rahi hai na, chup-chup me?",वाह मोटी क्या नाच रही है चुप चुप के,Wah moti kya naach rahi hai chup chup ke,train_quarantine,paraphrase,0.6005,0,0.9,0.0239,hard_aug
synth-train-13915-obfuscation,train,0,Wah m@ti kya naach rahi hai chup chup ke,वाह मोटी क्या नाच रही है चुप चुप के,Wah moti kya naach rahi hai chup chup ke,train_quarantine,obfuscation,0.9375,0,0.8,0.0927,hard_aug
synth-train-6267-paraphrase,train,1,"Chalo kisi ladki ne larkon ki god ko samajha, very well said aapne",चलो किसी लड़की ने  लड़कों की भगवान को समझा सही कहा आपने,"Chalo kisi ladki ne ladkon ki bhagwan ko samajha, sahi kaha aapne",train_error,paraphrase,0.7137,1,0.9,0.2301,hard_aug
synth-train-6267-mix_hindi_heavy,train,1,"Chalo kisi ladki ne ladkon ki bhagwan ko samjha, sahi kaha aapne",चलो किसी लड़की ने  लड़कों की भगवान को समझा सही कहा आपने,"Chalo kisi ladki ne ladkon ki bhagwan ko samajha, sahi kaha aapne",train_error,mix_hindi_heavy,0.969,1,0.9,0.9452,hard_aug
synth-train-7206-paraphrase,train,0,Chodna mat chhodna ☺️,चो*दे छोडना मत ☺️,Choda na mat chhodna ☺️,train_quarantine,paraphrase,0.9005,0,0.9,0.0299,hard_aug
synth-val-4632-contrastive,train,0,"Congressi kuttiya tu kya setkaranch naav gheun Modi ko badnam karta hai bhadiya, tu to pappu mootr piyara he bolu sakta nahi, isliye shetkaranch naav gheun Modi ko badnam karta hai bhadiya. Agar maine apani baat karni hai to mere samne aao, guhaane bhari chappal teri thobadat de doonga, kuttiya sala.","अरे कोंग्रेसी कुत्र्या तू काय सेटकार्यंच नाव घेऊन ,मोदीना बदनाम करतोय भाडया, तुलाही माहित आहे ते पंजाब मधले आंदोलन कारी सर्व खालिस्तानी आहे ,पन तू पप्पू मूत्र पिनारा हे बोलू शकत नाहि म्हणून शेतकर्यंच नाव घेऊन मोदीना बदनाम करतोय भाडया, जर माझ्या समोर आलाना  गूहाने भररीली चप्पल तुज़्या थोबाद्यत देईल,  कुत्र्या साला","Congressi kuttiya tu kya setkaranch naav gheun Modi ko badnam karta hai bhadiya, tu to pappu mootr piyara he bolu sakta nahi, isliye shetkaryanch naav gheun Modi ko badnam karta hai bhadiya. Agar maine apani baat karni hai to mere samne aao",val_error,contrastive,0.9955,0,0.95,0.9965,hard_aug
synth-train-7206-obfuscation,train,0,Chod@ na mat chhodna ☺️,चो*दे छोडना मत ☺️,Choda na mat chhodna ☺️,train_quarantine,obfuscation,0.8966,0,0.9,0.4308,hard_aug
synth-val-4169-paraphrase,train,1,"Arey, toh kaisi video mein download hoti hai jab aap itna mast khana banti ho?",अरे बहुत मस्त खाना बनाती है तो कैसी वीडियो में डाउनलोड की जाती है,"Arey, bahut mast khana banti hai toh kaisi video mein download hoti hai?",val_error,paraphrase,0.8217,1,0.95,0.0242,hard_aug
synth-val-4169-mix_hindi_heavy,train,1,"Arey, tumne bahut mast khana banakar toh kisi video ko download kaise karta hai?",अरे बहुत मस्त खाना बनाती है तो कैसी वीडियो में डाउनलोड की जाती है,"Arey, bahut mast khana banti hai toh kaisi video mein download hoti hai?",val_error,mix_hindi_heavy,0.671,1,0.95,0.3659,hard_aug
synth-train-15388-mix_hindi_heavy,train,1,Bhai jo gande comments karte hai unke video bana ke do de tu,भाई जो गंदे कमेंट करते हैं करने दे तू बना वीडियो,Bhai jo gande comments karte hai unhe video bana ke de de tu,train_error,mix_hindi_heavy,0.9163,1,0.85,0.9759,hard_aug
synth-train-14703-contrastive,train,0,Bains ki puncch toot gayi toh police ko complain karo.,भैंस की पूंछ टूट गई तो,Bains ki puncch toot gayi toh,train_error,contrastive,0.7547,0,0.85,0.3144,hard_aug
synth-val-305-paraphrase,train,0,Pappu tumhara Akhilesh Yadav,बाप तुम्हारा अखिलेश यादव,Bhai tumhara Akhilesh Yadav,val_error,paraphrase,0.8001,0,0.8,0.0057,hard_aug
synth-train-13866-paraphrase,train,0,"Goli chalana 💥 har kisi ke bas mei nahi hota. Tiger ko pakadna aur jisme akar ho, usi logo ke goli chal sakti hain. Aisa nahi hota. Sajna, aapko pata hai? 😎",गोली 🔫चलाना💝 हर 👐किसी 💛के बस😏 की 💚बात 👊नहीं👎 💜✌tiger👍 पर 💙पकड़ ✊और👊 सीने💪 में 💟अकड़ 😎होनी😌 चाहिये👊😉😎↩❗❗⭐,"Goli chalana 💥 har kisi ke bas ki baat nahi hai. Tiger ko pakadna aur jisme akar ho, wahi log goli chal sakte hain. Aisa nahi hota. Sajna, aapko pata hai? 😎",train_error,paraphrase,0.9,0,0.85,0.387,hard_aug
synth-val-305-obfuscation,train,0,Bhai tu.mhara Akhilesh Yadav,बाप तुम्हारा अखिलेश यादव,Bhai tumhara Akhilesh Yadav,val_error,obfuscation,0.9092,0,0.8,0.0051,hard_aug
synth-train-5396-obfuscation,train,0,Kutta Ya.dav ke naam par kalank ho,कुत्ता यादव के नाम पर कलंक हो,Kutta Yadav ke naam par kalank ho,train_quarantine,obfuscation,0.9255,0,0.9,0.9743,hard_aug
synth-train-11033-paraphrase,train,0,Are pagal hai tu?,पागल हे तू,Pagal hai tu,train_quarantine,paraphrase,0.7702,0,0.8,0.9961,hard_aug
synth-val-933-paraphrase,train,0,xxxnx karna yai wala ka 😍😍🥰,😍😍😍🥰 xxxnx करायला येऊ का😍😍😍,xxxnx karna yeh wala ka 😍😍😍🥰,val_error,paraphrase,0.8476,0,0.95,0.9925,hard_aug
synth-val-2713-obfuscation,train,0,Kam se kam k@ne k@ bhi nahi h@i,कम से कम काने को नहीं है,Kam se kam kane ko bhi nahi hai,val_error,obfuscation,0.7729,0,0.85,0.0259,hard_aug
synth-train-15939-obfuscation,train,0,Aaj 74 saal baad bhi G@ndhiji ko taaliyon mein aur Godse ko g@_liyon mein yaad kiya ja raha hai...🤫,आज 74 साल बाद भी गांधी जी को तालियों में और गोड़से को गा_लियों में याद किया जाता है...🤫,Aaj 74 saal baad bhi Gandhiji ko taaliyon mein aur Godse ko ga_liyon mein yaad kiya ja raha hai...🤫,train_error,obfuscation,0.938,0,0.85,0.1037,hard_aug
synth-train-5472-paraphrase,train,0,Send kardo bahan ko meri laund hai bhi teri bahan ke liye sona hai,बहन को भेज देना मेरा लंड भी तेरी बहन के लिए सोना है,Bahan ko bhejna meri land bhi teri bahan ke liye sona hai,train_quarantine,paraphrase,0.8317,0,0.95,0.0423,hard_aug
synth-train-5472-obfuscation,train,0,Bahan ko bhejna meri l@nd bhi teri bahan ke lye sone hai,बहन को भेज देना मेरा लंड भी तेरी बहन के लिए सोना है,Bahan ko bhejna meri land bhi teri bahan ke liye sona hai,train_quarantine,obfuscation,0.8876,0,0.95,0.8532,hard_aug
synth-train-14802-obfuscation,train,0,Sabka apna alag-alag mahatva hota hai. G@ddha agar ghorde par baith jaye to doliya aur doliya g@ddhe par baith jaye to dhobhi kehla jaye.,सबका अपना अलग-अलग महत्व होता है। गधा अगर घोड़े पर बैठ जाये तो दूल्हा और दूल्हा गधे पर बैठ जाते तो धोबी कहलाता है।,Sabka apna alag-alag mahatva hota hai. Gaddha agar ghorde par baith jaye to doliya aur doliya gaddhe par baith jaye to dhobhi kehla jaye.,train_quarantine,obfuscation,0.9476,0,0.9,0.5913,hard_aug
