row_id,split,label,text,hindi_text,seed_text,seed_origin,variant,cosine,judge_label,judge_conf,hinglish_abuse,source
synth-train-5314-paraphrase,train,0,"Pagle aurat kya betuke baatein kar rahi hai, Nawaz galat shabd hai. Om sabse bada hai, isse bada kisi kaun hai? Jo Om naam ko yaad karta hai uska mukti ho jata hai. Jai Shri Ram.",पागल औरत क्या बेतुकी बातें कर रही हैं नवाज शब्द गलत है ओम नाम सबसे बड़ा इससे बड़ा ना कोई जो ओम नाम का सुमिरन करें उसकी मुक्ति होए जय श्री राम,"Pagal aurat betuke baatein kyu kar rahi hai, Nawaz shabd galat hai. Om naam sabse bada hai, isse bada koi nahi. Jo Om naam ka sumiran karta hai uski muktai ho jati hai. Jai Shri Ram.",train_quarantine,paraphrase,0.8672,0,0.9,0.9016,hard_aug
synth-train-11300-obfuscation,train,0,"S@llu nahi, l@llu lag raha hai",सल्लू नही लल्लू लग रहा है,"Sallu nahi, lallu lag raha hai",train_quarantine,obfuscation,0.7841,0,0.9,0.0783,hard_aug
synth-train-11467-obfuscation,train,0,"Beti l@dkon s3 aham h0ti h@, h@r k@am m3 beti k0 p3ar karna. Kuch s@my aapk3 s@th rhiti h@, phir d0sre k3 ghar ch@li j@ti h@i.",बटी लडको से अहम होती है हर काम में बटी को प्यार करना कुछ समय आपके साथ रहती है फिर दूसरे की घर चली जाती हैं,"Beti ladkon se aham hoti hai, har kam me beti ko pyar karna. Kuch samay aapke saath rehti hai, phir dusre ke ghar chali jati hai.",train_quarantine,obfuscation,0.5668,0,0.85,0.066,hard_aug
synth-train-16465-obfuscation,train,0,Lund kh@da hota hai aise video se,लण्ड खडा हो जाता है ऐसे विडीयो से,Lund khada hota hai aise video se,train_quarantine,obfuscation,0.9189,0,0.95,0.0084,hard_aug
synth-val-2583-paraphrase,train,1,Kale suit pahaney vale ko nazar kahan lagti hai yeh dekh lo,काले सूट पहनने वाले को नजर कहां लगती है,Kale suit pahane wale ko nazar kahan lagti hai,val_error,paraphrase,0.8365,1,0.9,0.9525,hard_aug
synth-train-19260-paraphrase,train,1,"Confidence kisi ka bhi nahi hai, pehle tootne se pehle, gullak bhi soch raha tha ki sab paise uske he. 😏😏","घमंड किसी का नहीं रहा, टूटने से पहले, गुल्लक को भी यही लगता था की सरे पैसे उसके हे।😏😏","Ghamand kisi ka bhi nahi raha, toote se pehle, gullak ko bhi yehi laga tha ki sare paise uske he. 😏😏",train_error,paraphrase,0.7277,1,0.9,0.0102,hard_aug
synth-val-3499-mix_hindi_heavy,train,1,100% sahi hai aaj ke zamaane ke hisaab se par sharm aur ljjah hi aurat ke gahna hai jo har ek ko pasand hai,१००% सही है आज के जमाने के हिसाब से पर शर्म लज्जा ही औरत का वो गहना है जो हर एक को पंसद है,100% sahi hai aaj ke zamaanay ke hisaab se par sharm lajjah he aurat ka vo gahnaa hai jo har ek ko pasand hai,val_error,mix_hindi_heavy,0.882,1,0.9,0.976,hard_aug
synth-train-12414-paraphrase,train,1,Petroldiesel band karo pehle yeh jaqo ki country me coal ab bhi itna hai 😂😂😂,"पेट्रोल डीज़ल छोड़ो, पहले ये पता करो देश में कोयला कितना बचा है 🤣🤣🤣","Petroldiesel chodho, phle to yeh pata karo ki desh me coal kitna bacha hai 😂😂😂",train_error,paraphrase,0.575,1,0.95,0.8721,hard_aug
synth-train-18767-paraphrase,train,1,Sawariya ke bhakton se jada to nahi dekha hota tha,सांवरिया रा भक्तों जेड़ा तो नहीं देखा होता थे,Sawariya ra bhakton jeda to nahi dekha hota the,train_error,paraphrase,0.7776,1,0.9,0.0949,hard_aug
synth-train-7886-mix_hindi_heavy,train,1,"Yar, ye toh fake aur nakhli hai",फेक है नकली है यार,"Fake hai, nakhli hai yaar",train_error,mix_hindi_heavy,0.567,1,0.9,0.9671,hard_aug
synth-train-296-paraphrase,train,0,Poonam ji mera raj ka ling de do,पुनम जी मुझे राज का लिंग सेड करों,Poonam ji mujhe raj ka ling send karo,train_quarantine,paraphrase,0.6228,0,0.95,0.0154,hard_aug
synth-train-16852-mix_hindi_heavy,train,1,Modi ji ne nale se gas ki jab bola tha sab mazak kar rhe the aaj ye sahi sabit ho gaya,मोदी जी ने नाले से गैस की जब बोला था सब मजाक बना रहे थे आज ये सत्य साबित हो गया,Modi ji ne nalle se gas ki jab bola tha sab mazak banar rhe the aaj ye sahi sabit ho gaya,train_error,mix_hindi_heavy,0.9489,1,0.85,0.0936,hard_aug
synth-train-8224-paraphrase,train,0,Tu nangi ho kar 4 ke liye 10 million gaiye video banaega?,नंगी होकर वीडियो बनाएगी 4 क्या 10 मिलियन गै,Nangi ho kar video banaega 4 ke liye 10 million gaiye,train_quarantine,paraphrase,0.9158,0,0.95,0.9969,hard_aug
synth-train-15509-paraphrase,train,0,Nahin chupna hai to apne papa ko bhi de do.,नहीं छूपना है तो अपने पापा को भी दे दो,Nahin chupna hai to apne papa ko bhi de do,train_quarantine,paraphrase,0.9648,0,0.85,0.0363,hard_aug
synth-val-6037-paraphrase,train,1,"Kya subh lgti ho, badi si sundar dikhti ho..............har sapne jaise lg jate ho hee",क्या खुब लगती हौ  बडी सुंदर दिक्ती hoo ...................हर सप्न षा लगता heee,"Kya khub lgti ho, badi sundar dikhti ho...............har sapna wala lgti heee",val_error,paraphrase,0.8994,1,0.95,0.0122,hard_aug
synth-train-11878-paraphrase,train,0,Kabhi nahi khaya kutti ne,कभी नही खाया कुत्तो ने,Kabhi nahi khaaya kutto ne,train_quarantine,paraphrase,0.8422,0,0.8,0.5175,hard_aug
synth-train-9502-paraphrase,train,0,"Beta bhaiya, aap to bacche ho... aise video na bano, samajh gyi... mummy papa ko pata chala to aapko bhi bata dunga.",बेटा भैया बच्चे हो आप ऐसे वीडियो मत बनाया करो समझी मम्मी पापा को बता दूंगी आपके,"Beta bhaiya, aap log beechore ho, aise video mat banao, samajh gyi, mummy papa ko pata chala toh aapko bata dungii",train_quarantine,paraphrase,0.7457,0,0.8,0.007,hard_aug
synth-val-1616-mix_hindi_heavy,train,1,Teacher (baccho se) behen apni punch kyun hilaati hai? Bachcha teacher se kyunki punch behen ko nahi hila skti hai?,👩‍🏫‍  टीचर (बच्चा से) भैंस अपनी पुंछ क्यों🤔                                    हिलाती है|🤔         बच्चा 👩‍🎓 (टीचर से) क्योंकी पुंछ भैंस को नही                           हिला सकती है|                                     🤣🤣🤣🤣,Teacher (bachche se) behen apni punch kyun hilaati hai? Bachcha teacher se kyunki punch behen ko nahi hila sakti hai?,val_error,mix_hindi_heavy,0.9598,1,0.9,0.7495,hard_aug
synth-train-4069-obfuscation,train,0,Sirf teree jaise cham.cha cham.chi ban.nay keliye,सिर्फ  तेरे जैसी  चमचा  चमची  बनने के  लिये,Sirf tere jaisa chamcha chamchi bane ke liye,train_quarantine,obfuscation,0.6565,0,0.85,0.0442,hard_aug
