row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts
train-19751,train,0,Bahut khub andolan karte raho tabhi hamare desh ko azaadi milegi in saale angrezon ki aulad se inko bhagana hi hamara makasad hai warna jo raha gaya usko bhi bech dega ye paakhandi kutta,बहुत खूब आंदोलन करते रहो तभी हमारे देश को आजादी मिलेगी इन साले अंग्रेजों की औलादों से इनको भगाना ही हमारा मकसद है वरना जो रह गया उसको भी बेच देगा ये पाखंडी कुत्ता,0.9987,0.9897,0.009,1
train-28,train,1,"Adarsh falani ji, aapke mubarak paon ke beech jo darwaza-e-jannat hai, usme ye naacheez apne auzar-e-tabusum ki daakhila-e-gachagch ki izaat chahata hai.. 😝😜😝😜 👉","आदरणीय फलानी जी   आपके मुबारक पावों के बीच जो दरवाज़ा-ए-जन्नत है , उसमे ये नाचीज़ अपने औज़ार-ए-तबसुम की दाखिला-ए-गचागच की इज़ाज़त चाहता है.. 😝😜😝😜 👉",0.0072,0.0142,-0.007,1
train-2780,train,0,Madarchod mullon apni bahan betiyan nahi chhod rahe hain 😂😂,मादरचोद मुल्लों अपने बहन बेटियों को नहीं छोड़ रहे हो😂😂,0.9993,0.9993,-0.0,1
train-2517,train,1,"Good back round,","गुड बेक राउंड,",0.0047,0.0064,-0.0017,1
train-17571,train,1,"Aapke saath kitne khade hai ye maane nahi rakhta, unme se aapke kaam ke kitne hai ye maane rakhta hai",आप के सात कितने खड़े है ये मायने नहीं रखता उन में से आप के काम के कितने है ये मायने रखता है,0.0099,0.0474,-0.0375,1
train-18096,train,1,"Koi mujhe bhi apna boyfriend bna lo, Chandni chand se hoti hai, staro se nahi, mohbat ek se hoti hai, hazaro se nahi",कोई मुझे भी अपना boyfriend bna lo चांदनी चाँद से होती सितारों से नहीं मोहब्त एक से होती है हजारों से नहीं,0.0064,0.0126,-0.0062,1
train-11013,train,1,Mujhe achhe lagte hai vo log jo mujhse nafarhat karte hai kyunki ab har koi cute se dekhega to nazr hi nahi lagayega mujhpe,"""मुझे अच्छे लगते है वो लोग जो मुझसे नफ़रत करते है  क्योंकि अब हर कोई प्यार से देखेगा तो नज़र नहीं लग जाएगी मुझे""",0.0107,0.0141,-0.0034,1
train-907,train,0,Sadi toh lala phire lete ho,साडी त लाला पहेर लेतू हो,0.9667,0.9749,-0.0081,1
train-9243,train,0,Chuchi malwaiya ka,चूची मलवाई का,0.9992,0.9977,0.0015,1
train-17661,train,0,"Devi devta aur sarkar ko dushwar karne wale, un hi log rap karne aate hain. Sharem aani chahiye dindiyo ko, ladki dekh ke daant nipoora shuru kar diya. Comments devi devta, mandir masjid.","दोष देते है देवी देवता और सरकार की,रेप करने यही लोग आते हैं। शर्म आनी चाहिए दरिंदो को लडकी दिखी, दांत निपोरना शुरू। कमेंट देवी देवता मंदिर मस्जिद।",0.9984,0.9988,-0.0004,1
train-18968,train,1,Number one dost,नंबर वन दोस्त,0.0051,0.0058,-0.0007,1
train-17653,train,1,"Kaise aram milta dawa se ae galib,,,,,,,,,,,,,,,,,,,,,,,, ishq ka rog tha ma ke chappal se hi aram milta hai 😥😥😥😜😝😛😜😂😂😂😂😂","कैसे आराम मिलता दवा से ए गालिब,,,,, ,,,,,,,,,,,,,,,,,,,,,,इश्क का रोग था मा की चप्पल से ही आराम मिलता है😥😥😥😜😝😛😜😂😂😂😂😂😂",0.0067,0.0107,-0.0041,1
train-19172,train,1,Tula koni number pathvala ahe tyala bol police stationla number deu ka,तुला कोणी  नंबर पाठवला आहे त्याला बोल पोलीस स्टेशनला नंबर देऊ का,0.0073,0.0102,-0.0029,1
train-13244,train,1,Jay shri ram 👍,जय श्री राम 👍,0.0049,0.0049,-0.0,1
train-18314,train,1,"Afghanistan wale keh rahe hai hum 200 ka petrol aur hazaar rupaye ka cylinder le lenge, bas hume sharan do",अफगानिस्तान वाले कह रहे हैं हम 200 का पेट्रोल और हजार रुपए का सिलेंडर खरीद लेंगे बस हमें शरण दे दो,0.0072,0.0336,-0.0265,1
train-6987,train,1,Aap dono ka acting ek dam mast lag raha hai madam ji,आप दोनो का एक्टिंग एक दम से मस्त लग रहा है मैडम जी,0.011,0.009,0.0019,1
train-16879,train,0,"Nache gharon nashadiyo ko kon saza de raha hai, ye log gawahon ko mara denga",नच घरों नशेडीयो को कोन सजा दीला रेंगे ये लोग गवाहों को मरवा देगा,0.9975,0.9745,0.0229,1
train-3719,train,1,Jay Baba Ramdev ji ki sa jay ho,जय बाबा रामदेव जी की सा जय हो,0.0047,0.0257,-0.021,1
train-9915,train,1,"Ganpati Bappa moriya, mangal murti moriya",गणपति बप्पा मोरया मंगल मूर्ति मोरया,0.0046,0.8281,-0.8234,1
train-2042,train,0,"Kis chutiya ne kaha hai ki Bhagwan chutti par hai, bilkul pagal hai. Kya yeh kah raha hai ki Bhagwan chutti par hai, upparwala chutti par hai. Bilkul pagal hai. Kya Bhagwan chutti par hote hai? Bhagwan koi insaan to nahi hai, upparwala koi insaan to nahi hai jo chutti par ho. Agar Muslim ho to aisa kahna kufur hai, kufur matlab ke kaafir ho jana.",किस चुतिया ने कहा है कि भगवान छुट्टी पर है बिल्कुल पागल है क्या यह कह रहा है कि भगवान छुट्टी पर है ऊपरवाला छुट्टी पर है बिल्कुल पागल है क्या भगवान छुट्टी पर होते हैं भगवान कोई इंसान थोड़ी ना है ऊपर वाला कोई इंसान थोड़ी ना है जो छुट्टी पर हो अगर मुस्लिम हो तो ऐसा कहना कुफ्र है कुफ्र यानी के काफिर हो जाना,0.9992,0.9993,-0.0,1
train-14655,train,1,Jay Bhim Bhava EU EU EU EU ✍️✍️✍️✍️✍️✍️,🇪🇺🇪🇺🇪🇺🇪🇺जय भीम भावा🇪🇺🇪🇺🇪🇺🇪🇺✍️✍️✍️✍️✍️✍️,0.0043,0.0045,-0.0002,1
train-14827,train,0,Bhains se ko pehna wali pani leke aur inki gand per de dena den de dena den de dena gand ka banega gurgaon jab gand dikhana band karenge,भैंस से को पीटने वाली पेनी लेवे और इनकी गांड पर दे दना दन दे दना दन दे दना दन गांड का बना दे गुड़गांव जब गांड दिखाना बंद करेंगे,0.9993,0.9943,0.005,1
train-19972,train,0,Atta mill wale balon ki gand phat rahi hai bhonsdi ke rashan free bant bant kar,आटा मिल बालों की गांड फटी जा रही है भोसड़ी के राशन फ्री बांट बांट कर,0.9993,0.9946,0.0046,1
train-1150,train,0,"Bhosdi ke itna video mat banaye, kyunki hum free fire lover hai",भोसड़ी के इतना वीडियो मत बना क्योंकि हम फ्री फायर लवर है,0.9992,0.9985,0.0007,1
train-12832,train,0,"Tuje jo smajhna hai smajh 😂😂 2002 me EVM nahi tha tab se Modi bar karar hai, kya ukhad paaye? Agar EVM me gaddbad hoti to Bengal par BJP ka parcham hota, Rajasthan bhi hamara hota, Tamilnadu bhi smjha","तुझे जो समझना है समझ 😂😂 2002 मे evm नही था तब से मोदी बरकरार है , क्या उखाड़ पाए यदि evm में गड़बड़ी होती तो बंगाल पर bjp का पर्चम होता, राजस्थान भी हमारा होता, तमिलनाडु भी समझा",0.9959,0.9873,0.0086,1
train-16481,train,0,"Besharam tum log padhke likhke bhi itna gande kapde pahante ho, tujhe sharmanahi aati? Kuch karna ho to apne desh ke liye karo. Aur koi bhi video nahi bana sakti jo gandi wali video banate ho, aap sab.",बेशर्म तुम लोग पढ़ लिख कर भी इतने गंदे कपड़े पहनते हो तुझे शर्म नहीं आती कुछ करना है तो अपने देश के लिए करो और कोई  भी वीडियो नहीं बना सकती जो गंदी वाली वीडियो बनाती हो आप सब,0.9992,0.9972,0.002,1
train-17002,train,0,"To main bhi thora acchi hoon, marne wali nahi hoon teri wajah se aur na soch ki main tujhe bar-bar har baar ki tarah manane wali hoon, kutta main thori nahi hoon ki har baar main hi ake manane wali hoon, bhool jana mere ko ok",तो मैं भी तन्हा अच्छी हूं मरती नहीं हूं तेरे लिए और यह मत सोच कि मैं तुझे बार-बार हर बार की तरह बनाऊंगी कुत्ता थोड़ी ना हूं कि हर बार मनाने मैं ही आओ भूल जाना मुझे ओके,0.9517,0.9424,0.0093,1
train-8713,train,1,Pyar me dhokha diya bevaafa,पियार मे धोखा दिया बेवफ़ा,0.0098,0.0055,0.0042,1
train-12217,train,0,"Kapde nahi the kya tera paas, jo aise nangi a gayi",कपड़े नहीं थे क्या तेरे पास जो नंगी अा गई,0.9992,0.9229,0.0763,1
train-19193,train,0,Bhosdi ke jhoot bol rha hai tu,भोसड़ी के झूठ बोलो,0.9993,0.9988,0.0005,1
train-4752,train,0,"Muth mar ke chehre pe laga lo, gor ho jaogye",Muth mar ke चेहरे पे लगा लो गोर ho जाओगे,0.9985,0.9979,0.0005,1
train-8877,train,0,Moti wali ka,मोटी वाली का,0.9967,0.9876,0.0091,1
train-5762,train,0,Samajwadi Party madharchod party hai,समाजवादी पार्टी madharchod पार्टी,0.9993,0.9993,0.0,1
train-9821,train,1,Udhan to bharna hai... chahae kai baar girna pade. Sapnon ko poora karna hai... chahae khud se bhi laddna pade. 🙏🙏,उड़ान तो भरनी है ... चाहे कई बार गिरना पड़े  सपनों को पूरा करना है ... चाहे खुद से भी लड़ना पड़े 🙏🙏,0.0047,0.405,-0.4003,1
train-2966,train,1,Chal naka karu,चालू नका करू,0.0064,0.0067,-0.0003,1
train-13108,train,0,Randi ki chutiyaaan kya?,रण्डी की की,0.9993,0.9993,-0.0,1
train-12937,train,0,"Pehle se hi plan banaya rakha hoga, saalon ne raasta rokna pata nahi kaise, kya jhoothi police hai Punjab ki",पहले से ही प्लान बना रखा होगा सालों ने रास्ता रोकना पता नही कैसे सुस्त पुलिस है पंजाब की,0.9497,0.9471,0.0026,2
train-17875,train,1,"Maa to maa hi hoti hai, chahe wo kisi ki bhi kyun na ho",माँ👩 तो माँ👩 होती है🙏 चाहे वो कीसीकी भी क्युं ना हो🙏🙏,0.0112,0.0387,-0.0275,1
train-11728,train,1,"Sahib YouTube ke saath karo, TikTok ke piche lag jaate ho kya?",साहेब युतीबरोबर करा तुम्ही लय टिक टॉक च्या मागे लागू नका,0.0072,0.9936,-0.9863,1
train-9106,train,0,India me rehkar Pakistan ki taraf hai kamine 😠😡,इंडिया में रहकर पाकिस्तान की तरफ है कमीने😠😡,0.9887,0.9862,0.0025,1
train-7573,train,1,"Bhikari (car mein baithi sethani se): ""Madam, 10 rupaya de do!"" Madam ne paise de diye... . . Bhikari jane laga tabhi... . . Madam boli: Baba, dua to dete jaao...! Bhikari: BMW mein to baithi ho moti, ab kya... rocket mein baithegi .!!","भिकारी (कार में बैठी सेठानी से): ""मैडम, १० रूपया दे दो.!"" मैडम ने पैसे दे दिये... . . भिकारी जाने लगा तभी .. . . मैडम बोली :- बाबा, दुआ तो देते जाओ ..! भिकारी :- BMW में तो बैठी हो मोटी, अब क्या ...रॉकेट में बैठेगी .!!""",0.0143,0.0091,0.0052,2
train-4529,train,0,"Ye tum chori hai jee, tum chori hai jee",चोर है जी ये तु चोर है जी,0.9974,0.9855,0.012,1
train-10381,train,1,"Jab tu roti hai na to bahut si wajah hoti hai, lekin jab main rota hoon to wajah sirf tu hoti hai","""""जब तू रोती है ना बहुत सी वजह होती हैं, लेकिन जब मै रोता हूँ तो वजह सिर्फ तू होती है""""",0.016,0.7819,-0.766,1
train-5910,train,1,"Good morning beta, hamesha khush rhe🙏🙏🙏",🙏🙏🙏गुड मॉर्निंग🙏🙏🙏🙏🙏🙏🙏🙏🙏हमेशा खुशरहो बेटे🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0.0043,0.0059,-0.0016,1
train-11365,train,1,"Bhut maza aya, bhut maza aya. Chhane wala hai.",खुप  खुप  छान,0.0052,0.012,-0.0068,1
train-5303,train,1,Pehle ye pata karo airport banwane wala kaun tha,एयरपोर्ट बनवाना किसने सुरु किया था ये पता कर पहले,0.0061,0.9799,-0.9737,1
train-11067,train,1,"Beter se beter ki talash karo, mil jaye to nadi to samundar ki talash karo, toot jata hai shisha pattaar ki chot se, toot jaye pattaar aisa shisha talash karo. 💕❤️❤️❤️❤️❤️❤️","बेहतर से बेहतर कि तलाश करो, मिल जाये नदी तो समंदर कि तलाश करो, टूट जाता है शीशा पत्थर कि चोट से, टूट जाये पत्थर ऐसा शीशा तलाश करो।💕❤️❤️❤️❤️❤️❤️",0.0044,0.9733,-0.9689,1
train-7877,train,0,"Arey ye kapde kyun pahan rahi ho, inko bhi khol do, sharmanak nahi a rahi tumhe waise bhi",अरे यह कपड़े भी क्यों पहन रखी हो इन कपड़ों को भी खोल दो शर्म तो वैसे भी नहीं आ रही तुझे,0.999,0.9951,0.0039,1
train-3973,train,0,Chalo ek saala kutta kam hua,चलो एक साला कुत्ता कम हुआ,0.9956,0.9921,0.0035,1
train-8655,train,1,Pani to saaf hai par double triple. 😄,पानी तो साफ हे पर डबल तीबल।😄,0.0169,0.0236,-0.0067,1
train-13342,train,1,Sabse bda karan ek dusre ko time na dena,सबसे बड़ा कारण एक दूसरे को टाइम ना देना,0.0055,0.0317,-0.0262,1
train-18103,train,1,Bhai ka sapna 😂😂😂 sach ho jaye,भाई का सपना 😂😂😂 सच हो जाए,0.0063,0.4016,-0.3952,1
train-10243,train,1,O meri maa teri old sc mujhe pata nahi chalta,ओ मेरी माँ तेरी ओल्ड sc मुजे पता नही चलता,0.005,0.0061,-0.0011,1
train-18194,train,1,Kya toh jehar ke bejti hai yrr 🤣🤣🤣🤣,कतई जहर की क्या बेजती है yrr 🤣🤣🤣🤣,0.0143,0.0121,0.0022,1
train-15153,train,1,"Kabhi Durga, kabhi Sita hain, kabhi Chandi, kabhi Kali hain, Bharat chhodo deshdrohiyon, ye bhagwa ki laali hain.🚩 #CongressHatesSadhus","कभी दुर्गा कभी सीता हैं, कभी चण्डी कभी काली हैं, भारत छोड़ो देशद्रोहियों, ये भगवा की लाली हैं।🚩  #CongressHatesSadhus",0.9873,0.959,0.0282,1
train-1892,train,0,"2012 se pehle gande chalate the, ab to sher chal raha hai",2012 से पहले चलाते थे गधे अब तो शेर चला रहे हैं,0.9978,0.9875,0.0103,1
train-5980,train,0,Isko beemari kehte hain bhosd ke,इसको बिमारी बोलते हैं भोसड़ी के,0.9992,0.9992,0.0,2
train-5365,train,1,Bahot bahot cute ho aap 🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜,बहोत बहोत सुन्दर जी 🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜🌿💜,0.0043,0.0043,-0.0,1
train-11714,train,0,"Teri chut marunga chaddi wale, jaan se",चड्डी जान के में तेरी चुत मारूगा,0.9992,0.9992,0.0,1
train-2813,train,1,Hi aap kaise ho ji,Hi आप केसे हो जी,0.0049,0.005,-0.0001,1
train-10485,train,1,"Kyunki aap meri baat nahi sunoge to main bhi nahi sunungi, aap bhi apni baat chhod do na",क्यो छोडु बात आप मेरे सवाल का जवाब नहीं दोगे तो मैं भी नहीं दुगी आप भी अपनी बात छोड़ दो,0.0057,0.0108,-0.005,1
train-17852,train,0,"Sulgati reet par paani ki ab dalas nahi, magar ye kab kaha humne ki hume tyas nahi",सुलगती रेत पर पानी की अब दलाश नहीं मगर ये कब कहा हमने कि हमें त्यास नहीं,0.0174,0.0645,-0.0471,1
train-19868,train,1,Ha bhaiya maine delete kar diya hai kisi ne bola tha good night 🌻💮🌻💮🌻🌷🌻💐💓💮💮🌹🌃🌹🌃🌃🌹🌃🌹🌹🌃🌹🌃🌹🌃🌹🌹🌃🌹🌹🌃🌹🌃🌹🌃🌹🌹🌃🌹🌹🌃🌹,हां भैया मैंने डिलीट कर दिया है किसी ने बोला था गुड नाइट🌻💮🌻💮🌻🌷🌻💐💓💮💮🌹🌃🌹🌃🌃🌹🌃🌹🌹🌃🌹🌃🌹🌃🌹🌹🌃🌹🌹🌃🌹🌃🌹🌃🌃🌹,0.0043,0.0043,-0.0,1
train-9526,train,0,Jai jai Bhavani,जय जय भंवानी,0.0049,0.0051,-0.0003,1
train-10129,train,1,Hii tum kahan se ho,Hiiतुम कहां से हो,0.005,0.0048,0.0001,1
train-730,train,0,"Corona bhai tu kitna tdpata hai, tu kitna bheram hai. Is baar mujhe positive kar ke le jao, apna bhai banake fir hum dono duniya walo se choon-choon ke badalayenge 😂🤣",कोरोना भाई तु कितना तडपाता है तु कितना बेरहम है इस बार मुझे पाॅजिटिव कर और ले जा अपना भाई बना कर फिर हम दोनो दुनिया वालो से चुन चुन के बदला लेंगे🤣😂🤪🤣,0.9147,0.9688,-0.0541,2
train-6994,train,0,Jhoot bolte hain harami,झूठ बोलते हैं हरामी,0.9992,0.9944,0.0048,2
train-3199,train,0,"Ab bra pati me bhi naacho, wahi baki re gaya hai, vew jyada milega","अब ब्रा पैटी मे भी नाचो वहीं बाकी रह गया है, vew ज्यादा मिलेगा",0.9992,0.968,0.0312,4
train-14153,train,0,haram ka paisa,हराम का पैसा,0.9984,0.9962,0.0022,2
train-13311,train,0,"Beta kuch padh liya likh liya, pani-pani baadme lo lena",बेटा कुछ पढ लिख लो पानी पानी बाद मे हो लेना,0.9543,0.967,-0.0127,2
train-13681,train,0,Zahari le log ke samne sans ka jehar bhi feeke pad jata hai. Balakat Bollywood.,ज़हरीले लोग के सामने सांप का जहर भी फीका पड़ जाता है।।बायकाट बालीवुड।।,0.9857,0.8929,0.0929,3
train-16249,train,0,"Ye ladki beedi peet hai, uski bra me match stick rakhi hai dekho",यह लड़की बीड़ी पीती है उसकी ब्रा में देखो माचिस रखी है,0.9992,0.9334,0.0658,1
train-5493,train,0,Tarikh gand mar wala mate,तारीख गांड मार वा माटे,0.9993,0.9236,0.0757,4
train-6991,train,0,"Beta bra pahena kar, jab jhukti ho to dhyana aur gyan dono ki watt lag jati hai.",": बेटी ब्रा पहना करो, जब झुकती हो तो ध्यान और ज्ञान दोनों की वाट लग जाती है।",0.9939,0.9486,0.0453,2
train-2301,train,0,Main tumhara chut me dale ka man kar raha hu,तुम्हारे में घुसने का मन कर रहा है,0.9974,0.9984,-0.0011,3
train-9502,train,0,"Beta bhaiya, aap itna chhoti bacchi ho, aise video mat banao, samajh gayi, mummy papa ko bat dungi aapke",बेटा भैया बच्चे हो आप ऐसे वीडियो मत बनाया करो समझी मम्मी पापा को बता दूंगी आपके,0.9913,0.9612,0.0302,1
train-2975,train,0,"Mujhe sharm aati hai aise veeron ko jawan karke, baat goli bombaari ki karte aur haadise mein jhan gava baithe",मुझे शर्म आती है ऐसे वीरों को जवान करते हुए बात गोली बमबारी की करते और हादसे में जान गवा बैठें,0.9972,0.895,0.1022,5
train-2706,train,0,Is ke kisi bhi ek kaam se kisi bhi rajkumar ya chudail ko fayda nahi hai. To phir kyun?,इस किसी भी एक काम से किसी भी राजकुमार या चुडैल  को फायदा नहीं है।तो फिर................?,0.9991,0.9673,0.0317,2
train-3230,train,0,"Aise hi cut rahi hai zindagi sala, jisko pyar do woh dil se jyada nahi hai aur jisko nahi do woh pyar karke baith jata hai",ऐसे ही कट रही है जिंदगी साला जिसको प्यार दो वह दिल से ज्यादा नहीं है और जिसको नहीं दो वह प्यार करके बैठ जाता है,0.9631,0.9324,0.0307,1
train-6665,train,0,"Jaroorat hai ek chudail ki, ghost, jo hamari raton ki nind aur din ka chain udasake 😁😁😁😄😜😄😂😂","जरूरत है एक चुड़ैल,👻 की जो  हमारी रातों की नींद व दिन का चैन उड़ा सके😁😁😁😄😜😄😂😂",0.9905,0.9655,0.025,2
train-6116,train,0,"Ghat ghat par kapde badalne wala, kos kos par baanee, har pradesh me lambi phenkne wala yeh chutiya hai",घाट घाट पर कपड़े बदले कोस कोस पर वाणी हर प्रदेश में लंबी फेंके ये है ऐसा प्राणी,0.975,0.9992,-0.0242,1
